Type,Method,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Blend_L,Blend_A,Blend_B,CompensatedBlend_L,CompensatedBlend_a,CompensatedBlend_b,BGLValue,FGLValue,NuetralValue,Region,Blend_Original_Distance,ComBlend_Original_Distance,Accuracy
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,85.71092716,-9.361447722,9.200716803,83.75707221,-22.84219227,-6.581366321,91.67139865,-32.28853627,2.562640115,81.96033436,-21.85177426,-6.273772538,1,1,0,2,15.34544987,2.074562285,86.48%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,71.43100279,37.84835182,-28.46603626,66.81684364,43.76799192,-57.21233855,80.54566904,49.07221828,-33.54194994,68.37899677,45.88316144,-54.51897109,1,1,1,5,27.87297546,3.764105845,86.50%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,57.28684955,42.41342304,-9.925416598,47.54009971,42.98930702,-31.14954746,57.65700723,37.24686329,-43.2798254,49.38879322,35.38908964,-30.31708884,0,1,1,6,15.75744227,2.120826472,86.54%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,81.11034052,23.49090657,-4.565220545,76.74559311,21.49677072,-28.06331979,86.26912141,23.21298051,-23.6739286,76.41272637,21.88586604,-26.73686772,1,1,1,6,10.62589866,1.421854604,86.62%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,43.29712869,41.86509734,-51.78433829,37.07782997,54.06401688,-77.19196673,51.26456865,43.49407975,-61.23521254,41.33946912,49.77239589,-71.80307518,0,0,1,5,16.88698746,2.256583173,86.64%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,76.30446127,-19.06680412,33.02135083,72.65752401,-36.83719621,29.20786655,75.49243831,-28.30106174,4.663945345,75.31494992,-37.2637553,26.98874119,0,1,1,2,26.14013005,3.488320868,86.66%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,43.31249989,28.0884214,4.10561724,33.26451888,23.74074363,-9.846644864,45.75797763,19.62305945,-10.46770998,36.10062492,24.00565074,-11.77025695,0,0,1,6,10.45410443,1.389422402,86.71%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,85.81540813,-28.69978741,28.31776793,84.34182807,-46.79607301,19.81533165,98.19178966,-48.45229517,14.71776565,82.6447266,-46.59880656,18.83249284,1,1,1,2,14.85091536,1.971050378,86.73%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,85.89332611,9.304369696,-9.540843249,84.25390189,6.537575347,-27.14844502,86.49221782,10.13530921,-23.28927962,84.61810732,6.310347137,-26.52050462,0,1,0,5,5.731221926,0.760649325,86.73%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,52.55941808,37.92193817,-0.772833639,41.61856365,38.38366155,-21.32897533,56.43322566,36.20859413,-36.76652443,48.68146619,34.86935109,-21.39178882,0,1,1,6,19.08659769,2.520147027,86.80%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,66.86652077,28.05845376,-4.804551352,58.48050906,26.53536102,-24.89829012,65.69153109,28.99886231,-37.79453531,60.10644398,25.85081016,-24.00453794,0,1,1,6,14.97934635,1.977641831,86.80%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,76.28417644,28.01379501,28.17312137,68.76937084,22.80076207,13.82817336,77.88123079,37.74712854,15.8195906,69.83516682,24.0001336,15.49811868,1,1,1,1,17.6177639,2.315843368,86.86%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,71.41857511,32.47669265,61.90239263,61.77052926,30.75965083,60.08756058,73.78175227,3.044018281,56.47743024,62.58774784,23.36114209,51.12187602,1,1,1,1,24.68888573,3.243903481,86.86%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,71.41857511,32.47669265,61.90239263,61.77052926,30.75965083,60.08756058,82.55672074,26.19283881,74.59929982,64.87649062,22.96499032,52.49980051,1,1,1,1,29.37254462,3.857881386,86.87%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,81.11034052,23.49090657,-4.565220545,76.74559311,21.49677072,-28.06331979,84.63866015,35.95489254,-26.48506871,76.20477835,21.63977652,-25.97806735,1,1,1,6,16.54776934,2.158983323,86.95%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,90.54457318,9.641299651,-0.04194459,88.6666435,3.926077091,-19.54026983,100,0,0,90.16284159,3.718355757,-16.96061795,1,1,0,6,22.92773857,2.989374634,86.96%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,90.43670513,9.563931697,9.120970812,87.98543415,1.951055253,-10.11517696,100,-3.160918358,6.336555461,85.36009874,2.30171168,-9.426942551,1,1,0,1,21.00337036,2.736606028,86.97%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,71.4720411,28.00443577,18.66858206,63.297401,22.56735427,3.635789937,73.24931496,19.05547214,-8.311441223,64.3023583,22.37312291,1.831090193,1,1,1,1,15.94083561,2.074754483,86.98%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,81.02577604,-33.24267859,42.35844729,78.48505119,-52.00542787,39.7297025,82.86701432,-42.42700137,32.91880616,79.39292932,-52.31188804,33.02784341,0,1,1,2,9.672393603,1.252920025,87.05%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,76.34149529,23.22834328,-0.021368974,70.23193553,19.8711749,-21.28531602,88.16876119,23.45729269,5.612122468,74.04668851,21.07853672,-19.99334001,1,1,1,6,32.52786733,4.20467179,87.07%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,76.21144463,-37.94435625,14.0727567,74.42581898,-45.69530749,2.786634255,77.155764,-36.56988006,-13.59307721,72.30937331,-46.81366066,2.268879884,0,1,1,3,18.94784878,2.449107117,87.07%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,76.21144463,-37.94435625,14.0727567,74.42581898,-45.69530749,2.786634255,77.155764,-36.56988006,-13.59307721,72.30937331,-46.81366066,2.268879884,0,1,1,3,18.94784878,2.449107117,87.07%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,57.42039273,37.38914607,-47.193892,52.00638233,50.12353828,-78.84830609,59.87669068,41.73065659,-69.17811952,51.44107006,41.58795016,-71.69912444,0,1,1,5,9.210835665,1.183703191,87.15%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,76.26308444,18.8923939,13.79392906,68.81279221,13.72718078,-2.338241792,87.2032615,19.31316906,24.15680429,71.98497441,15.81503018,-0.543859645,1,1,1,1,32.73224852,4.200197889,87.17%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,57.36277164,37.65699238,8.748949067,46.86277332,34.24099704,-8.798202315,55.23961049,32.63007499,-2.603825161,48.11832344,33.7564931,-8.878146177,0,1,1,6,10.542143,1.348162154,87.21%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,81.09848349,4.730353887,0.116687339,77.49263007,-1.390216733,-21.37424842,90.82374319,0.237017323,-15.82113242,76.28426878,-0.698004114,-22.60248729,1,1,0,6,14.53284436,1.856843028,87.22%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,85.78282126,9.658137552,-4.754727435,83.7439996,4.63034464,-28.0275869,90.67306729,20.731801,-16.08091846,82.33900473,5.645788807,-30.10412778,1,1,0,6,21.21300929,2.705024855,87.25%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,90.48388706,0.271724852,-9.560062735,90.29399169,-2.000714499,-16.73449709,100,0,0,90.82374319,0.237017323,-15.82113242,1,1,0,4,19.44872357,2.474331298,87.28%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,43.22714833,17.77162353,-47.15613991,37.71650384,34.40102462,-70.48532488,53.61073908,18.32446102,-51.02746044,44.33315295,33.93906521,-66.80956251,0,0,1,4,24.20846879,3.076567017,87.29%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,76.30446127,-19.06680412,33.02135083,72.65752401,-36.83719621,29.20786655,80.99662887,-28.85193713,23.2202377,72.45849421,-38.1168916,30.20520092,1,1,1,2,13.00602674,1.634597498,87.43%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,66.83226925,14.25042255,-14.16396359,60.64901797,12.36773787,-36.59500258,71.33041759,10.80578007,-30.14461873,60.75514344,11.78793513,-38.057798,1,1,0,5,12.57535136,1.577087274,87.46%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,66.83226925,14.25042255,-14.16396359,60.64901797,12.36773787,-36.59500258,71.33041759,10.80578007,-30.14461873,60.75514344,11.78793513,-38.057798,1,1,0,5,12.57535136,1.577087274,87.46%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,52.7228067,37.70576144,-14.29759111,42.68025703,38.78605095,-34.92591222,56.41448883,36.01628207,-28.25983843,46.96501198,38.11107349,-37.30923087,0,1,1,6,11.91869362,1.493258943,87.47%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,90.56597947,-0.002406856,-4.579563494,90.12102062,-4.587249429,-17.03272306,97.20121555,-14.85130522,-4.825490426,91.19581804,-4.212059712,-15.17962407,1,1,0,4,17.44982894,2.174840846,87.54%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,47.68377749,57.09579905,-47.73457538,40.3118762,65.0214724,-73.96676539,52.98838606,53.81195732,-68.88759727,46.98833428,60.93512166,-76.98431441,0,0,1,5,13.12008625,1.634979525,87.54%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,61.90589229,51.89988934,-5.366954358,53.3087832,54.785085,-25.84285801,70.95586895,51.68229522,0.676800894,56.56850411,48.11524711,-25.07410024,1,1,1,6,32.64401758,4.063248556,87.55%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,62.13998827,27.48599236,-56.71273894,59.10830097,50.4919514,-70.50292936,69.96522264,36.0153901,-51.78409889,57.89439624,45.99554138,-68.81890544,1,1,1,4,23.6067385,2.909326657,87.68%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,43.07570737,41.40262979,-66.32715676,39.02760576,64.34526148,-96.47146509,51.6280306,50.49705642,-83.39994723,42.77914577,59.68033948,-93.01163067,0,0,1,5,14.3721363,1.771015305,87.68%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,61.80647075,56.92165396,-14.74117926,54.22274472,60.29000839,-37.35964836,61.93077809,53.66736535,-47.925785,54.18227561,56.66273178,-39.30544803,0,1,1,6,13.29167414,1.627325846,87.76%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,42.71524108,52.89038326,-1.103759377,33.81571672,43.88577214,-14.14755744,49.93452393,61.79378172,-1.652790408,39.17991893,50.89254171,-17.48040685,0,0,1,6,23.72264245,2.899749421,87.78%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,42.71524108,52.89038326,-1.103759377,33.81571672,43.88577214,-14.14755744,49.93452393,61.79378172,-1.652790408,39.17991893,50.89254171,-17.48040685,0,0,1,6,23.72264245,2.899749421,87.78%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,81.15488677,-23.82246402,32.94112863,78.37126639,-42.5218177,27.87148387,83.07358483,-31.89801181,5.124276853,78.57917825,-44.87957977,25.84029628,0,1,1,2,25.54236632,3.11897296,87.79%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,81.09848349,4.730353887,0.116687339,77.49263007,-1.390216733,-21.37424842,93.02586843,-14.02081003,-12.02436478,74.98932181,-2.346832676,-21.06745544,1,1,0,6,22.09601106,2.697366913,87.79%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,85.78970709,-0.195443252,-9.365630335,84.56611686,-3.180266061,-26.61014335,91.39292223,14.14830541,-14.83978926,82.86878857,-2.125704194,-28.40423028,1,1,0,4,22.0323829,2.685474249,87.81%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,76.30446127,-19.06680412,33.02135083,72.65752401,-36.83719621,29.20786655,77.21667953,-28.67949785,29.58829904,73.40110598,-36.62412566,28.3752908,0,1,1,2,9.353003289,1.136439878,87.85%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,76.30446127,-19.06680412,33.02135083,72.65752401,-36.83719621,29.20786655,77.21667953,-28.67949785,29.58829904,73.40110598,-36.62412566,28.3752908,0,1,1,2,9.353003289,1.136439878,87.85%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,85.70118135,-33.09123183,9.243298802,85.58972203,-40.32788162,-5.249932354,89.68571962,-31.58083371,-17.52301847,84.71850817,-41.78775258,-4.423531704,0,1,1,3,15.61783231,1.890284328,87.90%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,66.59867971,61.96312144,-38.3355072,62.07899269,70.04164994,-65.38104709,68.81922124,74.26427445,-53.75996338,62.89729661,66.67942326,-63.97017825,0,1,1,6,15.78076468,1.905102659,87.93%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,71.42942819,-37.92062481,27.99563321,68.6461014,-50.31613576,21.13312851,71.74197347,-39.0822358,-2.561554195,71.52177635,-49.57014124,19.98270773,0,1,1,3,26.40497909,3.185825204,87.93%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,95.3146624,-23.82144135,28.54998071,96.58682253,-43.87070123,19.3082345,100,-14.97079757,16.88942122,98.76920185,-42.63250527,21.7702092,1,1,1,2,29.20111077,3.515284928,87.96%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,90.56512508,4.491698947,-4.501430868,89.86862623,0.106488878,-17.4678858,96.08426972,15.52221687,-6.751259108,90.97399523,0.726171901,-15.45248439,1,1,0,5,19.77687997,2.380691179,87.96%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,90.59697155,-14.29554383,23.56632724,89.90575033,-29.9821602,13.11971256,96.03224608,-10.11101426,14.88661155,88.19938615,-30.16793352,14.94955295,1,1,1,2,20.86907576,2.508885473,87.98%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,90.47125251,-10.14216626,71.79842395,87.65961775,-26.35087248,79.21573396,100,-26.89435522,82.50541837,88.11545749,-26.97120253,72.75014016,1,1,1,1,14.49965938,1.741060389,87.99%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,76.16805824,42.55084406,-18.92205185,71.43603323,45.97025963,-46.27123376,84.01173965,50.85371351,-26.96752995,73.91602441,46.26754535,-44.97237171,1,1,1,6,23.55057313,2.815275774,88.05%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,76.31409488,-9.604237194,28.18067055,71.8155023,-27.03157997,21.4512263,86.56645948,-17.72691368,14.64915276,73.80182908,-26.25423119,20.79720597,1,1,1,2,18.7199294,2.231032904,88.08%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,71.57856305,18.86967365,-23.91474947,67.04380242,22.08208724,-51.72343376,76.38123817,19.13280225,-40.72200315,68.25580314,20.90436573,-51.27194319,1,1,1,5,14.72811814,1.749233386,88.12%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,71.57856305,18.86967365,-23.91474947,67.04380242,22.08208724,-51.72343376,76.38123817,19.13280225,-40.72200315,68.25580314,20.90436573,-51.27194319,1,1,1,5,14.72811814,1.749233386,88.12%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,66.71411027,28.27643504,-0.189861868,58.33013791,25.76238125,-19.65337628,69.67952273,41.97630754,-11.37560277,58.10869735,28.23273032,-20.23109209,1,1,1,6,21.45277315,2.546647996,88.13%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,76.34149529,23.22834328,-0.021368974,70.23193553,19.8711749,-21.28531602,79.19717357,36.02176908,-23.28801658,71.61337726,20.88039517,-19.89908814,1,1,1,6,18.58031202,2.201938817,88.15%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,76.28346632,23.38650244,23.33514888,68.88145194,18.2901414,9.290088143,77.97264297,34.26285176,12.05854491,70.28826407,19.41698278,10.55209659,1,1,1,1,18.58605884,2.200353875,88.16%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,85.82154876,-14.60297949,56.95851031,82.92139645,-33.40023485,61.73034825,97.34944532,-37.32356848,70.35406366,82.43008544,-36.01213868,58.3363686,1,1,1,1,19.99650446,2.35250555,88.24%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,85.82154876,-14.60297949,56.95851031,82.92139645,-33.40023485,61.73034825,97.34944532,-37.32356848,70.35406366,82.43008544,-36.01213868,58.3363686,1,1,1,1,19.99650446,2.35250555,88.24%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,81.15488677,-23.82246402,32.94112863,78.37126639,-42.5218177,27.87148387,80.88651473,-34.55482504,6.367631673,80.49975105,-42.19492404,29.51966996,0,1,1,2,23.06978772,2.711793473,88.25%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,81.10005732,0.082223057,14.23490189,77.35850694,-11.72089131,1.646617261,85.05532579,8.753432587,5.06016652,78.07563698,-10.87057662,3.985870984,1,1,0,1,22.13800528,2.590254534,88.30%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,76.20791958,-18.81057896,47.27612703,71.87618331,-38.5818953,49.2594901,82.3814305,-45.60330119,46.91752169,72.81610684,-37.37985624,42.3971441,1,1,1,2,14.4755688,1.692576793,88.31%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,66.76420267,47.27513924,9.034203305,57.30851791,48.81028876,-11.20867606,69.32009369,52.51548182,-2.963032692,56.5163223,39.55470334,-8.41429473,1,1,1,6,18.0900066,2.112045711,88.32%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,57.5219359,18.55927188,-5.002583752,48.93952586,13.52217149,-22.54204665,68.17143356,-6.672340517,-6.838977561,56.65402986,15.31827148,-26.98767593,1,1,0,6,32.93069561,3.843190654,88.33%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,85.90117827,-5.02084968,23.53538991,83.28164357,-19.85620343,14.32865739,87.70022166,-2.35603425,18.56145217,84.35417137,-18.97977734,12.68277165,0,1,1,1,18.53904812,2.151134225,88.40%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,71.66293736,-23.66837177,9.314548838,68.20813676,-31.5774936,-4.285124291,86.46744669,-36.74826111,-2.89487311,69.47744387,-30.0174442,-3.39714335,1,1,1,3,19.02819051,2.198500587,88.45%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,85.82243812,-9.847301118,62.00863743,82.70291446,-26.68177426,67.715874,96.99806533,-31.63853948,73.91697861,80.85293863,-25.81213084,60.05692269,1,1,1,1,19.93714507,2.298513006,88.47%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,57.58273125,32.84521927,-23.44330247,50.39342607,33.13853613,-44.84490149,59.35752154,38.46027779,-59.17846873,53.84201754,35.57642707,-49.49149478,0,1,1,5,11.15862003,1.285131921,88.48%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,76.47888874,-4.687502243,4.794056884,72.77651423,-16.35291102,-11.52867348,89.78526002,-24.0632945,12.2151425,74.35293829,-16.76140619,-8.471475947,1,1,0,2,30.2078838,3.463876136,88.53%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,66.27983304,71.67670829,-47.92911404,62.89404594,84.0847263,-63.97578286,68.60452789,73.86389765,-54.13012432,63.33691441,77.44144008,-63.21221653,0,1,1,5,12.20142178,1.396365154,88.56%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,85.78282126,9.658137552,-4.754727435,83.7439996,4.63034464,-28.0275869,88.12425634,18.43062506,-20.4754201,84.57068961,3.783008563,-26.6022593,0,1,0,6,16.3300218,1.852823134,88.65%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,80.92188462,-9.367228204,-9.453846925,78.76687229,-11.64155402,-32.320257,83.43273203,-5.263419105,-28.56425512,78.8112682,-11.01488836,-33.08765867,0,1,0,4,8.749765838,0.991759124,88.67%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,76.29055387,-4.981685651,-23.52600277,73.99425425,1.237448225,-44.83749267,83.47656704,-12.84947741,-28.48867751,75.32673465,1.504502946,-42.54011267,1,1,1,4,23.57200642,2.669227809,88.68%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,76.29055387,-4.981685651,-23.52600277,73.99425425,1.237448225,-44.83749267,83.47656704,-12.84947741,-28.48867751,75.32673465,1.504502946,-42.54011267,1,1,1,4,23.57200642,2.669227809,88.68%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,52.7228067,37.70576144,-14.29759111,42.68025703,38.78605095,-34.92591222,57.59461855,37.93336696,-47.71151107,47.46483559,39.44362749,-36.36428784,0,1,1,6,14.31102254,1.620503947,88.68%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,52.7228067,37.70576144,-14.29759111,42.68025703,38.78605095,-34.92591222,57.59461855,37.93336696,-47.71151107,47.46483559,39.44362749,-36.36428784,0,1,1,6,14.31102254,1.620503947,88.68%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,52.94792035,3.970324811,-32.80255077,47.24880544,16.0222639,-56.23966202,61.38147558,9.063329319,-45.75152878,53.85149753,15.80926214,-57.59015258,0,1,1,4,16.64348887,1.883280296,88.68%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,71.43100279,37.84835182,-28.46603626,66.81684364,43.76799192,-57.21233855,76.19797795,37.31230446,-41.03796906,67.90991552,44.10380881,-55.32773186,1,1,1,5,19.78109729,2.204386874,88.86%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,85.79965439,9.199191023,28.24918419,81.6721261,-2.048455531,17.9376618,94.06690404,5.981861784,20.76536343,82.28307828,-2.953059102,19.2089134,1,1,1,1,15.03703471,1.675604618,88.86%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,90.48388706,0.271724852,-9.560062735,90.29399169,-2.000714499,-16.73449709,100,0,0,91.30789218,-1.21949613,-14.98639278,1,1,0,4,19.44872357,2.166602182,88.86%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,90.56597947,-0.002406856,-4.579563494,90.12102062,-4.587249429,-17.03272306,100,0,0,91.25062793,-4.576158544,-15.08512426,1,1,0,4,20.21758506,2.25150545,88.86%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,53.00405819,4.446300296,-13.85664998,45.77767587,2.324274397,-30.34815624,66.16308974,-17.11730568,-14.16900911,54.48030051,6.035070545,-34.44779206,1,1,0,4,33.61791394,3.719557152,88.94%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,95.3146624,-23.82144135,28.54998071,96.58682253,-43.87070123,19.3082345,100,-30.02278732,13.96897484,96.88975185,-44.38534774,17.7340243,1,1,1,2,15.22899188,1.683676022,88.94%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,76.28346632,23.38650244,23.33514888,68.88145194,18.2901414,9.290088143,84.44306822,14.69010911,6.310771696,70.33055916,17.25267441,9.070042292,1,1,1,1,16.24809097,1.795736528,88.95%
