BGLValue,FGLValue,NuetralValue,Region,Distance,BGFG,bgN
1,0,0,6,60.94768148,2,2
1,1,1,4,24.74209069,3,3
1,1,1,6,7.171485954,3,3
1,1,1,2,29.69247025,3,3
1,1,0,5,20.1594445,3,2
1,0,1,2,86.19433498,2,3
1,1,0,2,15.2088028,3,2
1,0,1,5,55.50260932,2,3
1,1,0,6,2.96204574,3,2
1,1,1,2,23.88780033,3,3
1,0,0,1,53.70874947,2,2
1,1,1,5,12.4622229,3,3
1,0,1,4,55.30402353,2,3
1,1,1,2,21.41886939,3,3
1,1,1,5,2.197038135,3,3
1,0,1,5,40.65759423,2,3
1,1,1,5,20.70001356,3,3
1,1,0,6,7.675543668,3,2
1,1,1,4,51.77117484,3,3
1,1,1,3,67.36398594,3,3
1,1,1,3,95.62138491,3,3
1,1,0,6,2.761690076,3,2
1,1,1,6,15.07603833,3,3
1,0,1,3,72.07795445,2,3
1,0,1,3,95.38357143,2,3
1,0,1,4,16.70206826,2,3
1,1,1,2,42.74948113,3,3
1,1,1,3,104.5863372,3,3
1,1,1,5,1.871051502,3,3
1,1,0,1,7.103169359,3,2
1,0,1,5,47.42796029,2,3
1,0,1,1,54.9962019,2,3
1,0,1,5,43.67064336,2,3
1,0,1,2,90.12120974,2,3
1,0,0,4,52.68451757,2,2
1,1,0,2,2.867487505,3,2
1,1,0,4,22.53778783,3,2
1,0,1,4,41.49520888,2,3
1,1,1,6,3.27634504,3,3
1,1,1,1,20.95263695,3,3
1,0,0,5,41.6091305,2,2
1,0,1,6,36.69633379,2,3
1,0,1,2,65.32036052,2,3
1,1,1,1,4.766846611,3,3
1,0,0,4,64.18398378,2,2
1,1,1,3,27.13379957,3,3
1,0,1,4,49.22927132,2,3
1,0,1,3,99.88417648,2,3
1,1,0,5,0.698757328,3,2
1,1,1,3,27.97268338,3,3
1,0,0,5,43.90928339,2,2
1,1,1,2,12.87389013,3,3
1,1,1,5,12.4622229,3,3
1,0,0,1,63.97007035,2,2
1,1,1,3,4.002324232,3,3
1,0,1,6,36.69633379,2,3
1,1,1,2,33.20237411,3,3
1,0,1,6,19.11417056,2,3
1,0,1,1,61.3952725,2,3
1,1,1,2,106.2122591,3,3
1,1,1,5,12.68543852,3,3
1,1,0,3,21.05763021,3,2
1,0,0,6,45.71632213,2,2
1,0,1,5,45.13540041,2,3
1,0,0,6,35.54877216,2,2
1,1,1,6,2.614429098,3,3
1,0,1,1,53.72597976,2,3
1,1,1,1,27.88263532,3,3
1,0,0,1,63.97007035,2,2
1,1,1,1,3.075207045,3,3
1,1,1,6,3.542211188,3,3
1,1,1,4,19.42695944,3,3
1,1,1,6,21.69943619,3,3
1,1,1,2,115.0543857,3,3
1,1,1,1,22.22768765,3,3
1,0,1,6,71.86891695,2,3
1,1,1,1,85.43959428,3,3
1,1,0,4,9.380497079,3,2
1,1,1,1,68.7805662,3,3
1,0,1,6,37.9854727,2,3
1,0,1,2,99.91975904,2,3
1,1,1,3,16.25459849,3,3
1,1,1,4,24.74209069,3,3
1,1,0,3,11.82734031,3,2
1,0,1,5,29.83256249,2,3
1,1,1,5,12.68543852,3,3
1,0,1,3,67.66211921,2,3
1,0,1,6,41.31897537,2,3
1,0,1,5,51.30245754,2,3
1,1,1,6,63.41697434,3,3
1,0,1,4,35.13256447,2,3
1,1,0,5,1.008031931,3,2
1,1,0,2,2.867487505,3,2
1,0,1,5,29.29312186,2,3
1,1,1,2,106.5134887,3,3
1,1,1,6,5.465273081,3,3
1,1,1,6,2.698335896,3,3
1,0,1,3,99.88417648,2,3
1,0,1,6,39.5953845,2,3
1,0,0,4,45.00657178,2,2
1,1,1,3,26.70419345,3,3
1,0,1,3,89.05328406,2,3
1,1,1,2,13.44099621,3,3
1,1,1,2,20.45483057,3,3
1,1,1,3,72.53127401,3,3
1,1,1,1,57.87232173,3,3
1,1,1,5,7.403898712,3,3
1,0,1,3,71.94517413,2,3
1,1,1,5,9.785155865,3,3
1,1,1,6,0.361287452,3,3
1,1,1,5,16.05389363,3,3
1,1,1,5,2.443784404,3,3
1,1,0,1,28.68398916,3,2
1,1,1,3,16.61795106,3,3
1,1,1,3,30.10678479,3,3
1,0,1,3,59.03091279,2,3
1,0,1,5,60.75250528,2,3
1,1,1,6,9.133564696,3,3
1,1,1,1,20.70281832,3,3
1,1,1,1,47.69630944,3,3
1,1,1,1,7.037350645,3,3
1,1,1,2,27.33428808,3,3
1,0,1,1,56.84064451,2,3
1,0,1,1,34.64462947,2,3
1,0,1,1,31.8339369,2,3
1,0,1,4,53.91050002,2,3
1,0,1,6,21.56297735,2,3
1,1,1,2,82.21667659,3,3
1,1,1,1,11.24205125,3,3
1,1,1,5,16.05389363,3,3
1,1,0,5,3.08655068,3,2
1,1,0,4,14.69736866,3,2
1,0,1,5,55.56053803,2,3
1,1,1,1,21.004507,3,3
1,1,1,2,5.796653452,3,3
1,0,1,3,62.05080667,2,3
1,1,1,6,2.937660675,3,3
1,1,1,2,72.49472178,3,3
1,1,0,4,49.11153076,3,2
1,1,0,2,21.06656322,3,2
1,1,0,1,1.078202029,3,2
1,1,1,5,2.287468649,3,3
1,1,1,2,29.70507471,3,3
1,1,1,1,9.906143584,3,3
1,0,1,6,57.36997207,2,3
1,1,1,4,24.83142799,3,3
1,0,1,2,82.11677463,2,3
1,1,1,3,27.67593038,3,3
1,1,1,3,16.61795106,3,3
1,0,1,5,54.37916265,2,3
1,1,1,1,3.878687709,3,3
1,1,1,2,29.70507471,3,3
1,0,1,5,58.13596942,2,3
1,1,1,2,16.45484954,3,3
1,0,0,6,42.70549883,2,2
1,0,1,6,19.26119302,2,3
1,1,1,1,7.543949306,3,3
1,1,1,3,29.04999402,3,3
1,0,1,5,67.41705127,2,3
1,0,0,4,58.68894497,2,2
1,0,0,1,47.67109974,2,2
1,0,0,6,36.37013897,2,2
1,0,0,1,49.9179433,2,2
1,1,1,1,3.81607447,3,3
1,1,0,6,3.447332661,3,2
1,0,0,4,59.50655634,2,2
1,1,1,1,51.5028483,3,3
1,1,1,1,22.13384532,3,3
1,1,1,1,3.878687709,3,3
1,0,1,3,86.1796461,2,3
1,1,1,3,91.19265837,3,3
1,1,1,2,3.537883803,3,3
1,1,1,4,8.700630319,3,3
1,0,1,4,25.29825021,2,3
1,1,1,3,63.75666422,3,3
1,0,1,4,62.32372534,2,3
1,0,1,5,54.92746285,2,3
1,0,1,6,25.9166163,2,3
1,1,1,4,17.25264542,3,3
1,1,1,3,15.43622319,3,3
1,1,1,1,15.28209949,3,3
1,1,1,3,26.48915665,3,3
1,1,1,2,7.035801938,3,3
1,1,0,5,12.80374087,3,2
1,1,1,6,3.660326598,3,3
1,1,1,6,15.16736856,3,3
1,0,0,5,47.12999215,2,2
1,1,1,2,20.06904944,3,3
1,0,1,2,56.47634888,2,3
1,1,1,3,63.86244949,3,3
1,1,1,4,27.94434643,3,3
1,0,1,6,23.78462711,2,3
1,0,1,2,80.29909726,2,3
1,1,1,3,24.72707489,3,3
1,1,1,4,36.1609425,3,3
1,0,1,5,32.86109602,2,3
1,1,0,2,21.06656322,3,2
1,0,1,6,51.72024677,2,3
1,1,1,1,3.165834421,3,3
1,0,0,4,51.67082994,2,2
1,1,0,4,20.3534205,3,2
1,0,0,4,51.71356767,2,2
1,1,1,3,21.33393502,3,3
1,1,0,4,42.60389834,3,2
1,0,0,6,56.43911805,2,2
1,1,0,5,3.08655068,3,2
1,1,1,1,40.59948349,3,3
1,0,0,4,60.36699186,2,2
1,1,0,2,19.57295352,3,2
1,1,1,4,24.72850769,3,3
1,1,1,2,77.69453042,3,3
1,1,1,2,71.09699533,3,3
1,1,1,3,65.15559373,3,3
1,1,1,2,62.74522941,3,3
1,0,0,6,42.70549883,2,2
1,1,1,6,3.843834615,3,3
1,1,1,2,10.75704689,3,3
1,1,0,6,17.5324166,3,2
1,1,1,1,3.775256516,3,3
1,0,1,3,65.94768657,2,3
1,1,1,2,4.446118959,3,3
1,1,1,3,29.04999402,3,3
1,1,1,1,24.17816846,3,3
1,1,1,3,11.31891834,3,3
1,1,1,1,4.201997378,3,3
1,0,1,5,53.88231828,2,3
1,0,1,5,49.31626861,2,3
1,1,1,3,35.06278731,3,3
1,1,1,6,11.84650547,3,3
1,1,1,2,11.74995275,3,3
1,0,1,1,31.22775195,2,3
1,0,1,4,63.09488825,2,3
1,1,1,2,9.974018459,3,3
1,0,1,4,55.82749407,2,3
1,1,1,3,95.36535013,3,3
1,1,1,5,19.45360491,3,3
1,1,1,1,40.59948349,3,3
1,0,1,5,54.85348219,2,3
1,1,1,2,29.34180953,3,3
1,0,1,3,69.91551903,2,3
1,0,1,1,48.72012357,2,3
1,0,1,2,82.73409396,2,3
1,1,1,6,1.602043935,3,3
1,0,1,4,38.67027577,2,3
1,1,1,2,9.055349655,3,3
1,1,0,3,11.97433877,3,2
1,1,1,2,16.95470723,3,3
1,0,1,6,24.09425071,2,3
1,1,1,1,11.61407858,3,3
1,1,1,3,30.58380315,3,3
1,0,1,1,14.91231155,2,3
1,1,1,6,18.58487633,3,3
1,1,1,3,82.32400431,3,3
1,1,1,5,5.522351928,3,3
1,0,1,6,48.60926466,2,3
1,1,1,4,29.5455728,3,3
1,1,1,2,10.75704689,3,3
1,1,0,6,1.315683153,3,2
1,1,1,2,67.39680557,3,3
1,1,1,5,2.984252687,3,3
1,0,0,3,53.81575453,2,2
1,0,1,6,30.69422439,2,3
1,0,0,4,59.71902216,2,2
1,1,1,1,26.49028215,3,3
1,1,1,2,14.69531311,3,3
1,0,0,2,57.74160576,2,2
1,1,0,5,11.8381279,3,2
1,1,0,1,4.056839553,3,2
1,1,1,4,6.768490823,3,3
1,1,1,1,18.38713608,3,3
1,0,0,3,59.12900247,2,2
1,0,1,1,36.98708704,2,3
1,1,1,2,30.32876328,3,3
1,1,1,1,1.614115145,3,3
1,0,1,2,70.03995178,2,3
1,1,1,1,21.004507,3,3
1,0,1,5,54.92746285,2,3
1,1,0,3,15.7560178,3,2
1,1,1,6,9.496703683,3,3
1,0,0,4,46.08253977,2,2
1,1,1,1,22.85068368,3,3
1,1,1,4,27.94434643,3,3
1,0,1,4,51.18656067,2,3
1,1,1,2,8.17673704,3,3
1,0,1,4,45.27381189,2,3
1,0,1,6,18.75960478,2,3
1,1,1,5,11.80536732,3,3
1,0,1,5,52.43597137,2,3
1,0,1,6,18.63180999,2,3
1,1,1,1,32.2302346,3,3
1,1,1,6,9.211842687,3,3
1,0,1,4,38.67027577,2,3
1,1,1,1,15.28209949,3,3
1,1,1,2,15.23238629,3,3
1,1,1,6,5.424163813,3,3
1,1,1,3,23.09203283,3,3
1,0,1,3,86.26317287,2,3
1,0,0,3,59.12900247,2,2
1,1,1,3,25.45682029,3,3
1,1,1,4,15.76705459,3,3
1,1,1,2,20.45483057,3,3
1,0,1,6,20.52380041,2,3
1,0,0,3,59.56989476,2,2
1,1,1,2,29.82075621,3,3
1,0,1,3,56.99484079,2,3
1,0,0,6,52.01373976,2,2
1,1,1,2,14.92101441,3,3
1,0,1,6,57.07865892,2,3
1,0,1,2,43.08660677,2,3
1,0,1,6,41.58301982,2,3
1,1,1,6,23.99526307,3,3
1,0,1,2,58.6011794,2,3
1,1,1,1,41.51507579,3,3
1,1,1,3,45.90814706,3,3
1,1,1,1,37.77931632,3,3
1,0,0,3,49.26224629,2,2
1,1,1,5,42.64349956,3,3
1,1,1,4,10.80501473,3,3
1,1,1,1,50.5272789,3,3
1,1,1,6,64.18919791,3,3
1,0,1,6,59.36428033,2,3
1,1,0,2,34.44884624,3,2
1,1,1,4,48.83924114,3,3
1,1,1,1,59.44142423,3,3
1,1,1,2,40.38441979,3,3
1,0,0,4,55.69437648,2,2
1,1,1,1,59.44142423,3,3
1,0,1,5,110.3942063,2,3
1,0,1,5,96.68970497,2,3
1,0,1,6,58.82246015,2,3
1,0,1,6,56.12753694,2,3
1,1,1,4,35.07054314,3,3
1,0,1,6,59.1319917,2,3
1,1,0,3,20.08124733,3,2
1,0,1,1,39.8867456,2,3
1,0,1,2,56.7455874,2,3
1,1,0,5,6.295374032,3,2
1,0,1,3,53.50946029,2,3
1,1,0,3,13.81511431,3,2
1,1,1,1,32.65089091,3,3
1,0,0,4,51.78601811,2,2
1,1,1,2,52.31141175,3,3
1,1,1,2,16.02755864,3,3
1,0,1,2,43.38626492,2,3
1,1,1,1,57.65463868,3,3
1,1,1,2,15.61955481,3,3
1,0,1,3,51.12885231,2,3
1,1,1,5,36.49145746,3,3
1,1,1,1,31.18060494,3,3
1,1,1,2,81.15426204,3,3
1,0,1,6,45.69120228,2,3
1,1,1,2,17.0065092,3,3
1,1,1,3,25.74494183,3,3
1,1,1,2,70.23144314,3,3
1,1,1,5,73.76499253,3,3
1,1,1,4,17.33364717,3,3
1,0,1,6,59.36428033,2,3
1,0,1,5,104.0509034,2,3
1,1,1,5,84.19780959,3,3
1,1,1,3,60.89616533,3,3
1,1,1,5,42.64349956,3,3
1,1,1,3,28.18547295,3,3
1,0,1,5,115.7831298,2,3
1,1,1,4,38.4343677,3,3
1,1,1,6,35.15210367,3,3
1,1,1,6,24.99372541,3,3
1,1,1,5,2.620519351,3,3
1,0,1,1,54.06953864,2,3
1,0,1,6,56.12753694,2,3
1,1,1,6,45.33409495,3,3
1,0,1,1,45.74583812,2,3
1,1,1,4,17.33364717,3,3
1,1,1,1,6.146114741,3,3
1,1,1,3,27.13458392,3,3
1,1,1,1,51.63203684,3,3
1,0,1,2,58.6011794,2,3
1,1,1,1,7.253552804,3,3
1,1,1,1,7.253552804,3,3
1,0,1,1,40.76729136,2,3
1,0,1,5,79.2248994,2,3
1,1,1,1,12.87755456,3,3
1,1,1,6,14.63126855,3,3
1,1,1,2,35.69917917,3,3
1,1,1,2,31.22900188,3,3
1,0,1,1,42.28537096,2,3
1,1,1,1,4.664532567,3,3
1,0,1,6,52.98904994,2,3
1,1,1,2,23.27153863,3,3
1,1,1,1,7.253552804,3,3
1,1,1,3,68.20976973,3,3
1,0,1,6,42.32722839,2,3
1,0,1,5,79.79098617,2,3
1,0,1,1,39.8867456,2,3
1,0,1,1,32.59391748,2,3
1,0,0,3,46.12632019,2,2
1,1,0,1,2.54463371,3,2
1,1,1,2,69.69020233,3,3
1,0,1,5,90.26880919,2,3
1,1,1,2,69.69020233,3,3
1,1,1,4,27.93587128,3,3
1,1,1,1,18.82170482,3,3
1,1,1,2,8.8502551,3,3
1,0,1,4,60.77185846,2,3
1,1,1,1,64.23432421,3,3
1,0,0,3,43.70897186,2,2
1,0,1,5,92.88896383,2,3
1,1,1,1,10.12715561,3,3
1,0,1,3,48.31135691,2,3
1,1,1,4,9.249672771,3,3
1,1,1,1,53.55191953,3,3
1,1,1,3,17.77795773,3,3
1,1,1,5,71.95804132,3,3
1,1,1,5,70.61875925,3,3
1,0,1,5,77.39810697,2,3
1,1,1,4,20.72220487,3,3
1,0,1,6,51.68233108,2,3
1,0,0,6,43.72450099,2,2
1,1,1,4,9.249672771,3,3
1,1,1,2,22.44428199,3,3
1,1,1,1,6.893066876,3,3
1,1,1,6,65.21119631,3,3
1,0,1,4,101.6801725,2,3
1,1,1,3,16.45704968,3,3
1,1,1,2,47.32688387,3,3
1,0,1,1,47.35275779,2,3
1,1,1,6,2.558452991,3,3
1,1,1,6,42.51570596,3,3
1,0,0,3,49.26224629,2,2
1,1,1,6,47.80245856,3,3
1,1,1,3,28.07000893,3,3
1,1,0,6,13.36140561,3,2
1,0,1,4,72.93422694,2,3
1,1,1,4,41.04017033,3,3
1,1,1,1,36.10786492,3,3
1,0,1,6,47.76624795,2,3
1,0,1,4,101.0251272,2,3
1,1,1,6,10.73187358,3,3
1,1,1,1,45.43462469,3,3
1,0,1,6,67.05472767,2,3
1,0,0,1,25.32489504,2,2
1,0,0,4,59.67831117,2,2
1,1,1,2,34.95622017,3,3
1,1,1,2,30.01438582,3,3
1,1,1,3,60.78624726,3,3
1,0,1,6,53.29595348,2,3
1,1,1,5,6.108264259,3,3
1,0,1,6,67.58809832,2,3
1,1,1,2,102.3341652,3,3
1,0,1,1,41.46817531,2,3
1,0,1,6,37.51311242,2,3
1,0,1,1,39.8867456,2,3
1,1,1,1,49.66171842,3,3
1,1,1,3,59.17652318,3,3
1,1,1,2,25.87304693,3,3
1,0,1,4,61.28962427,2,3
1,1,1,6,34.20269939,3,3
1,0,0,1,42.7625238,2,2
1,0,1,6,51.00483957,2,3
1,0,1,6,77.63102494,2,3
1,0,0,6,41.35222488,2,2
1,0,1,6,50.87700457,2,3
1,1,1,1,58.78146598,3,3
1,1,1,3,30.59500405,3,3
1,0,1,5,58.9209092,2,3
1,1,1,6,63.78406078,3,3
1,1,1,4,14.98597514,3,3
1,1,1,3,23.37770222,3,3
1,0,1,4,44.76399418,2,3
1,1,0,4,19.13993441,3,2
1,1,1,1,2.8003803,3,3
1,1,1,2,13.17277456,3,3
1,1,1,3,23.16320776,3,3
1,1,1,3,90.7582351,3,3
1,0,1,2,64.65593496,2,3
1,1,1,5,71.95804132,3,3
1,1,1,2,66.31975286,3,3
1,1,1,5,43.14391079,3,3
1,0,0,5,41.72990123,2,2
1,0,1,3,54.87940343,2,3
1,1,1,3,15.84822465,3,3
1,0,1,2,55.80570202,2,3
1,1,1,5,5.887798519,3,3
1,0,1,6,51.4762869,2,3
1,0,1,5,74.36407912,2,3
1,0,1,6,49.783697,2,3
1,1,1,1,18.6301457,3,3
1,1,1,3,88.60100067,3,3
1,1,1,1,51.63203684,3,3
1,1,0,3,18.14588212,3,2
1,1,1,6,47.3262108,3,3
1,1,1,1,49.94158806,3,3
1,0,1,1,39.1356168,2,3
1,1,1,3,26.7412698,3,3
1,1,1,6,40.86776116,3,3
1,0,0,1,51.59652901,2,2
1,1,1,2,29.20390785,3,3
1,0,1,1,39.61263975,2,3
1,1,1,1,72.79845443,3,3
1,1,1,3,58.84400347,3,3
1,1,1,3,25.9980274,3,3
1,1,1,2,90.56001343,3,3
1,1,1,1,37.52171829,3,3
1,1,1,1,51.90886739,3,3
1,1,1,2,94.67054583,3,3
1,1,1,1,75.10842282,3,3
1,1,1,6,19.88299103,3,3
1,1,0,6,5.152206764,3,2
1,0,1,4,54.28142129,2,3
1,0,1,6,74.33345831,2,3
1,1,0,2,10.10355273,3,2
1,0,0,4,74.41516569,2,2
1,1,1,1,92.53769183,3,3
1,1,1,2,86.28798608,3,3
1,1,1,4,40.92960396,3,3
1,0,1,4,57.02031272,2,3
1,0,1,1,59.5871362,2,3
1,1,1,6,64.83809631,3,3
1,1,1,1,87.87905942,3,3
1,0,1,1,73.56933759,2,3
1,0,1,3,51.6385483,2,3
1,0,0,3,44.51208759,2,2
1,0,1,5,142.8558802,2,3
1,1,1,2,66.74585265,3,3
1,1,1,3,40.81383391,3,3
1,0,1,2,63.26390656,2,3
1,1,1,3,65.7158221,3,3
1,0,1,3,51.06848921,2,3
1,1,1,3,52.52372743,3,3
1,1,1,2,75.02340102,3,3
1,0,1,1,57.433366,2,3
1,1,1,1,29.96957309,3,3
1,1,1,2,28.08171724,3,3
1,1,1,3,63.32101964,3,3
1,1,0,4,6.001374239,3,2
1,0,0,3,44.51208759,2,2
1,1,1,2,72.51431826,3,3
1,1,1,6,70.74190362,3,3
1,0,1,2,59.7237756,2,3
1,1,1,2,60.32202505,3,3
1,0,1,6,92.68376222,2,3
1,1,1,1,91.93856223,3,3
1,0,0,3,65.1559765,2,2
1,1,1,3,62.4022703,3,3
1,1,1,1,59.07312299,3,3
1,1,0,4,4.357215578,3,2
1,1,1,6,129.4073126,3,3
1,1,0,6,4.942158703,3,2
1,0,1,2,66.47667841,2,3
1,1,1,5,62.34280324,3,3
1,1,1,2,113.4515017,3,3
1,0,1,6,68.1359765,2,3
1,1,1,2,78.11881176,3,3
1,0,1,5,82.49149522,2,3
1,1,1,1,2.829227946,3,3
1,1,1,1,97.19795224,3,3
1,1,1,5,45.14427597,3,3
1,0,1,6,71.04918956,2,3
1,0,1,2,67.03854445,2,3
1,0,1,2,59.7237756,2,3
1,0,1,5,103.8362796,2,3
1,1,0,3,8.157395605,3,2
1,1,0,2,24.14767042,3,2
1,0,0,1,53.30105387,2,2
1,1,1,4,60.13317327,3,3
1,1,0,1,14.63303556,3,2
1,1,1,2,60.32202505,3,3
1,1,1,6,64.35911418,3,3
1,1,1,4,15.64689399,3,3
1,1,1,6,44.03476736,3,3
1,1,1,6,28.97095571,3,3
1,1,1,2,84.28119866,3,3
1,0,1,6,71.07585145,2,3
1,0,1,5,142.965905,2,3
1,0,0,3,65.1559765,2,2
1,1,1,2,126.9862708,3,3
1,1,1,4,20.74178789,3,3
1,0,0,5,61.69755223,2,2
1,1,1,5,96.07031998,3,3
1,1,1,1,40.62805515,3,3
1,0,1,5,74.95092389,2,3
1,0,1,6,73.91460898,2,3
1,1,0,6,4.395406998,3,2
1,1,1,3,30.50356155,3,3
1,0,1,4,71.38118202,2,3
1,1,1,1,73.06796079,3,3
1,0,1,6,59.13447545,2,3
1,1,1,4,61.21544621,3,3
1,0,0,6,62.28994835,2,2
1,1,1,6,4.675469361,3,3
1,0,1,2,52.48411785,2,3
1,1,1,4,55.85855715,3,3
1,1,1,2,68.95250409,3,3
1,1,0,1,4.717698856,3,2
1,1,1,1,83.71002741,3,3
1,1,0,4,6.001374239,3,2
1,0,1,1,67.07899225,2,3
1,1,1,1,110.7429855,3,3
1,1,1,1,77.94623653,3,3
1,1,1,6,53.22549618,3,3
1,1,1,2,73.65091607,3,3
1,0,0,3,47.41556088,2,2
1,1,1,2,66.74585265,3,3
1,0,1,1,60.8108981,2,3
1,1,1,1,106.9143075,3,3
1,0,1,2,68.45069101,2,3
1,1,1,1,32.66957842,3,3
1,1,1,2,107.1207184,3,3
1,0,1,5,117.6203751,2,3
1,1,1,2,40.31689833,3,3
1,1,1,6,62.72141093,3,3
1,1,0,4,17.18213471,3,2
1,0,1,6,72.31408262,2,3
1,1,1,2,105.6956937,3,3
1,0,1,4,132.4331034,2,3
1,0,0,1,59.03035779,2,2
1,1,1,2,81.77997699,3,3
1,0,1,5,115.3801072,2,3
1,1,1,4,64.66926414,3,3
1,0,1,5,138.4148845,2,3
1,0,0,5,66.72255276,2,2
1,0,1,3,65.89361156,2,3
1,0,1,5,92.66410772,2,3
1,1,1,2,93.88206899,3,3
1,1,1,2,121.9573449,3,3
1,0,1,1,59.32122437,2,3
1,1,1,6,88.68486643,3,3
1,1,0,1,37.73269046,3,2
1,0,1,1,72.75605202,2,3
1,0,1,2,66.47667841,2,3
1,1,1,5,16.64531442,3,3
1,0,1,5,146.8975032,2,3
1,1,1,3,62.4022703,3,3
1,0,1,6,59.50357457,2,3
1,0,1,5,74.3570533,2,3
1,1,1,1,7.096845139,3,3
1,0,1,1,73.49688348,2,3
1,1,0,5,23.6640512,3,2
1,1,1,2,87.73292991,3,3
1,1,0,1,4.917019886,3,2
1,1,1,5,105.6464825,3,3
1,1,1,1,38.08141833,3,3
1,1,1,4,64.66926414,3,3
1,0,1,5,54.78980397,2,3
1,0,0,4,74.41516569,2,2
1,0,1,1,60.96296408,2,3
1,1,1,1,61.76978287,3,3
1,1,1,4,51.96860706,3,3
1,1,0,6,4.395406998,3,2
1,0,1,1,55.60868029,2,3
1,1,1,3,104.1259821,3,3
1,1,0,1,4.917019886,3,2
1,0,1,6,51.50170306,2,3
1,0,0,5,39.63724371,2,2
1,1,1,1,54.06364196,3,3
1,1,1,3,52.0035302,3,3
1,1,1,1,46.6467129,3,3
1,1,1,6,77.62914644,3,3
1,1,1,6,63.52275005,3,3
1,0,1,1,65.20943503,2,3
1,0,1,5,71.00380801,2,3
1,0,1,6,61.94524905,2,3
1,0,1,2,68.27700955,2,3
1,1,1,1,56.08212375,3,3
1,1,1,1,15.22272627,3,3
1,1,1,5,49.0802882,3,3
1,1,1,2,105.6577234,3,3
1,1,1,6,9.304383552,3,3
1,1,1,3,40.74758923,3,3
1,0,1,4,71.38118202,2,3
1,0,1,1,46.96811212,2,3
1,0,0,5,61.69755223,2,2
1,1,1,2,35.69286186,3,3
1,1,1,4,72.05440184,3,3
1,1,1,2,58.86746663,3,3
1,0,1,1,65.02173702,2,3
1,1,0,2,10.10355273,3,2
1,1,1,6,46.60281215,3,3
1,1,1,2,60.32202505,3,3
1,1,1,1,37.05324074,3,3
1,1,1,1,73.06796079,3,3
1,1,1,6,129.4073126,3,3
1,0,1,6,66.05440493,2,3
1,1,1,4,41.34702891,3,3
1,0,0,4,62.17766592,2,2
1,1,1,1,87.87905942,3,3
1,1,1,5,72.07460258,3,3
1,1,1,6,65.21733457,3,3
1,1,1,6,84.77310854,3,3
1,1,1,6,100.1640705,3,3
1,0,1,4,75.6051937,2,3
1,1,1,6,117.04826,3,3
1,1,1,6,57.02874435,3,3
1,1,1,6,129.4073126,3,3
1,1,1,1,110.7429855,3,3
1,0,1,1,59.8147716,2,3
1,1,1,1,44.56320264,3,3
1,1,1,3,30.50356155,3,3
1,1,1,5,60.23379784,3,3
1,1,1,2,90.18616589,3,3
1,0,1,6,68.82521487,2,3
1,1,0,3,7.972543298,3,2
1,1,1,1,77.42429892,3,3
1,1,1,6,22.58804845,3,3
1,1,1,6,3.115600557,3,3
1,1,0,5,7.167102396,3,2
1,0,0,4,69.5727888,2,2
1,1,1,2,39.32517692,3,3
1,1,0,6,28.33852016,3,2
1,1,1,3,36.48705402,3,3
1,1,1,5,17.56909452,3,3
1,1,1,5,4.582661933,3,3
1,1,1,2,38.1337458,3,3
1,0,1,4,70.10059004,2,3
1,1,0,1,34.15969725,3,2
1,1,1,4,54.61626365,3,3
1,0,1,1,30.83004399,2,3
1,1,1,3,85.50327229,3,3
1,1,0,1,12.87988976,3,2
1,1,1,6,37.39846865,3,3
1,1,1,6,18.97587303,3,3
1,0,1,6,53.584888,2,3
1,1,1,6,14.19252813,3,3
1,0,1,5,71.52778411,2,3
1,0,1,6,29.42040532,2,3
1,1,1,2,60.80627472,3,3
1,1,1,1,57.50069982,3,3
1,1,1,1,13.61356268,3,3
1,0,1,1,40.25137716,2,3
1,1,1,2,39.32517692,3,3
1,1,1,1,15.93396644,3,3
1,0,1,5,61.39440202,2,3
1,1,1,2,36.43600236,3,3
1,0,1,1,29.55016257,2,3
1,0,1,5,66.56898736,2,3
1,1,1,6,31.92725859,3,3
1,0,0,1,66.47054658,2,2
1,1,0,5,15.67705875,3,2
1,1,1,4,61.72241666,3,3
1,0,1,5,106.0846345,2,3
1,1,1,6,16.27828736,3,3
1,1,1,5,32.66671445,3,3
1,0,0,4,69.05274551,2,2
1,1,1,5,30.31569552,3,3
1,1,1,2,69.92969095,3,3
1,0,1,1,59.45375475,2,3
1,1,1,2,53.5587781,3,3
1,0,1,1,34.12510617,2,3
1,0,1,4,65.33828446,2,3
1,1,1,1,53.74354347,3,3
1,1,1,2,10.56022558,3,3
1,0,1,1,42.64764712,2,3
1,0,1,6,30.2623962,2,3
1,0,1,1,32.45217014,2,3
1,1,1,2,10.19327116,3,3
1,1,1,5,5.291685078,3,3
1,1,0,6,9.402030624,3,2
1,1,1,4,40.80310609,3,3
1,1,1,4,31.59612068,3,3
1,1,1,2,77.65758491,3,3
1,0,0,2,57.10699534,2,2
1,0,1,4,58.40197486,2,3
1,1,0,5,18.12170002,3,2
1,1,0,4,21.63713895,3,2
1,0,1,1,39.69671887,2,3
1,0,0,4,73.90227407,2,2
1,0,0,6,48.17197715,2,2
1,1,0,4,49.02698069,3,2
1,1,1,2,21.85700788,3,3
1,0,1,6,47.62127559,2,3
1,1,1,5,4.469080189,3,3
1,0,1,2,80.93696162,2,3
1,1,1,1,48.95551321,3,3
1,1,1,2,68.27040485,3,3
1,1,1,6,8.318740087,3,3
1,0,1,3,66.33165026,2,3
1,1,1,3,31.69500114,3,3
