Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,BGLValue,FGLValue,NuetralValue,Region,Distance
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,38.80099767,12.35121186,-41.94988701,31.5666697,31.13768947,-63.00389144,17.8001053,28.57743963,-52.32137566,0,12.66285374,42.11696988,-59.60151785,30.92568839,36.35105837,-66.17013078,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,85.57175356,-75.22868891,47.07588411,87.92525181,-81.25752863,53.2897312,85.75023368,-92.55986434,108.6049369,1,85.21706862,-83.54354916,78.44972054,89.45853149,-77.56247384,48.01228523,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.1506668,42.45508877,-14.65039692,33.88899063,40.04784821,-32.15721267,22.06644204,41.7376024,28.98642352,1,37.25781601,53.0584515,40.49951375,37.07782997,40.15739734,-37.99017764,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,81.1097064,-14.07924301,23.56863861,78.13112745,-29.69611904,13.87780362,75.45996761,-37.75844201,41.40295891,0,81.16006347,-19.00734507,42.45988334,78.58984061,-26.68619259,16.87501984,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,56.90016749,41.78830058,65.38877158,47.38507598,36.64837911,40.62585795,41.04697432,33.76266573,-12.79178658,0,52.66187525,37.34871458,8.697329475,48.7849368,39.18779699,-41.72412482,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,80.90956241,-42.82638045,47.19177386,78.91148853,-64.77105596,45.4064317,76.28596582,-77.20857289,122.9689992,1,85.50009762,-57.86295707,78.23611781,85.02701292,-61.85375707,39.66422268,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.99844775,-14.14888974,4.768897639,61.88648946,-20.05391671,-8.95393088,57.8933375,-31.77215045,19.90441222,0,62.31976912,-18.91724243,28.21550228,60.22154855,-19.7350416,-4.404066077,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,84.2999941,-79.90009328,67.53885546,86.97478871,-86.80189519,79.47806659,84.7581,-99.16792786,82.71426124,1,86.75366434,-83.83384541,82.29939728,90.50999028,-75.42711228,44.71563096,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,29.52227942,3.448858612,38.77383516,20.04389707,4.135521291,2.382070242,12.09747756,35.24284003,-65.60226294,1,34.30466633,4.651202769,-4.990212919,35.713337,32.25164475,-61.45293539,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,46.81811267,73.72264908,-44.5062869,40.36924534,70.23179855,-65.07411618,31.92927514,77.15133036,-54.43577107,1,45.80493649,77.87654743,-39.38441298,45.961175,65.82470902,-63.24160464,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.06118399,7.14409525,-47.52560067,36.10914236,34.0003168,-73.46353017,25.69512335,31.44194995,-66.64174368,0,34.11103317,21.62273177,-46.60169473,38.07474387,30.16413741,-66.06953332,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,37.97765419,53.41723037,-20.22763479,28.95372151,47.21436836,-34.97751802,11.95025218,62.38429883,-16.72683353,1,37.70645629,53.23274574,-6.354979471,36.64961416,43.51002852,-48.91692953,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.47426594,13.80240333,18.08166975,33.33943788,5.541136098,4.927873314,21.10900431,-24.03947524,-41.75368385,1,43.43270665,-28.68616466,-4.616921897,42.65758305,14.15295305,-51.89211299,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.53598349,-14.22167265,4.877997576,90.24100709,-23.67601078,-15.71758919,88.16263403,-29.1178344,-3.830962522,0,90.64366443,-14.20741054,9.436488637,90.66570016,-19.41997281,-16.09362041,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.56597947,-0.002406856,-4.579563494,90.12102062,-4.587249429,-17.03272306,88.03780295,-8.797368281,-5.347300263,0,90.50973437,0.130700205,4.619400074,90.02622425,-3.45288408,-17.19616509,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,60.83394682,2.66919799,65.17760492,51.96135243,-8.12991599,49.86726666,46.56364625,-21.83684423,-3.783537674,0,52.82616115,-23.53471957,9.297178782,52.87279882,-5.070062952,-34.30058719,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.54457318,9.641299651,-0.04194459,88.6666435,3.926077091,-19.54026983,86.52330242,0.110714796,-7.958508068,0,85.84010225,-4.975571306,-18.68919167,87.25127512,4.052952565,-21.98056013,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,46.51815111,72.94688096,34.77460449,42.33064482,48.89771482,30.83715586,34.58759819,49.75830937,-23.51074858,0,41.65856069,69.64368292,-7.880665873,43.30074397,56.83441128,-50.55276963,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.07008199,-38.47058015,27.32335003,36.7900138,-32.68944175,17.67200499,26.74584193,-100.2852093,-35.50189556,1,66.52665939,-49.27132257,10.9513513,61.30754696,-17.09717027,-32.01837976,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,39.07426328,-9.776085623,23.54959494,29.75053513,-12.70230303,10.35161159,13.90787416,-11.96539064,-59.6328789,1,38.58704261,-19.77480967,-14.29118733,40.34467287,17.11308027,-56.26589827,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,57.31349071,33.02324956,9.124671102,46.02886259,32.73822665,-12.59598608,39.35876239,28.91759119,65.61898292,1,52.22556003,36.96098486,52.11373257,48.2474333,32.97697662,-19.68898506,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.68379501,-28.60272264,4.435979997,45.80492973,-27.78360258,-5.466967485,39.07719998,-58.70056402,28.70577812,1,52.46430695,-54.03166625,42.58562259,52.16351927,-23.54019098,-15.60202993,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,47.8831522,37.47580677,17.80104745,35.7036073,34.09897776,1.78075549,25.05690976,31.7056459,-30.20246792,0,38.34947391,37.85530985,3.780660998,38.8984325,33.81684605,-48.9694737,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,18.81081694,42.41717769,-57.99941551,18.49662217,43.05210839,-63.95636414,14.35047537,-36.0005643,-4.529445158,1,11.55398349,5.653892011,-9.472279997,30.0100656,26.58961174,-52.90723564,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,38.0231667,42.38743025,35.9581334,28.0070446,31.02875126,25.06684673,9.311294558,33.04888698,-72.47718771,1,32.55640998,59.64797059,-16.90824596,35.98429506,48.8721746,-62.50355009,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.83417847,27.81492942,23.34313439,56.78685288,25.33712689,6.83281588,52.15667525,20.709732,84.87124121,1,66.60590977,27.46193758,62.12086048,60.0779879,25.83533621,0.163976146,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,38.81521355,27.89885349,8.664750861,27.75031974,18.89222015,-4.57484282,8.514984078,-3.97417709,-63.54413123,1,34.43531291,-4.893332754,-4.312624587,36.09955995,22.37951585,-53.11511159,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,47.60231307,-35.60858745,3.82420606,41.93806722,-25.43252288,-4.872388927,34.06374474,-65.34888269,4.538808419,1,47.87801793,-44.72974354,22.62735442,48.17171439,-10.04607614,-28.39551665,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,51.09733755,88.89139255,-68.43020976,48.66695381,90.83835677,-88.50525205,42.61807168,96.58332212,-83.65718177,1,42.45995726,60.50810458,-90.87833185,50.1446261,85.84416674,-85.95754121,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,80.92188462,-9.367228204,-9.453846925,78.76687229,-11.64155402,-32.320257,76.1329834,-17.7221253,-20.81540136,0,76.41066983,-14.27451312,-4.715257609,76.33243989,-10.86352089,-30.63570286,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,42.42053163,58.24170873,-6.358240835,34.12824508,50.05349775,-20.38376247,22.47496227,56.3391143,-11.86334204,1,42.41898888,58.38857723,-2.034226797,40.55692661,47.80948644,-46.87766853,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.18252998,-4.853328463,32.55093136,39.0962509,-10.51384472,12.73616271,30.14213442,-42.6654821,-24.91557134,1,47.80416242,-33.42950708,-0.518419533,47.6494522,4.635647007,-43.15983077,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.00290363,-38.31398264,27.99835805,41.58720234,-39.18268197,18.28048631,33.59224093,-105.9062708,-19.72457794,1,65.73729796,-54.62730984,24.5982324,61.93791667,-25.98808611,-20.14167219,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,16.38186199,-0.653755638,-8.799803371,8.567776789,5.641339134,-17.16336327,21.8396834,23.44831033,-48.87122461,0,25.14142331,-4.036043692,4.366897816,32.96253963,29.55691149,-62.02151711,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.61012441,18.5943455,13.830073,63.72944705,12.44534571,-2.446859754,59.93288077,6.760431521,29.53780376,0,66.8666373,13.71037829,37.4224511,62.62563971,13.12909059,-0.471176954,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,59.69446726,-2.973690178,-50.72891959,56.49102822,27.80917447,-75.01546858,51.8189911,23.5554278,-67.7935276,0,57.3572121,3.575161112,-42.41614556,56.87023412,26.5340007,-74.36166532,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,87.01984148,-33.03508633,84.96692935,84.72278215,-51.43769064,84.84472302,82.40233115,-60.28116901,69.78589313,0,85.69802504,-38.32706706,66.85718504,85.35728514,-50.26167802,29.07194876,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,50.62706141,85.39116244,-50.6803825,46.98760566,81.04662509,-71.73755203,40.55511924,86.22901751,-63.42341014,1,51.45938003,78.45272475,-44.54561146,50.79233588,74.50967799,-71.30095968,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,85.44656568,-78.31275346,72.36579217,88.2781294,-87.06701818,76.24337288,86.11827728,-98.97350394,92.35637372,1,86.75366434,-83.83384541,82.29939728,90.90296905,-75.99254546,45.08927523,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,24.85052283,21.16787107,-51.15038455,21.9443692,37.23751723,-61.42132596,8.316178783,-29.13150852,-28.14265049,1,3.374674215,23.58642018,-37.82695809,29.08208806,30.24229885,-55.36995582,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.28305345,4.490529601,-4.647144557,55.48707666,-3.168237304,-21.11253151,50.66835159,-13.75258496,5.470651762,0,57.45504268,-4.680450826,14.07716048,54.49077306,-2.765093339,-17.69037303,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,81.04917412,-5.577315023,67.11498281,76.44825175,-20.74482619,73.93244915,73.67440411,-28.17443809,52.24677403,0,81.03093423,-9.837647395,52.17463704,78.13406336,-18.48292344,17.5121801,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,81.04917412,-5.577315023,67.11498281,76.44825175,-20.74482619,73.93244915,73.67440411,-28.17443809,52.24677403,0,81.03093423,-9.837647395,52.17463704,78.13406336,-18.48292344,17.5121801,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.0896327,-37.77888967,23.15595649,57.45345407,-42.29129723,14.97889676,52.9154287,-63.3540573,51.54828673,0,60.45812218,-61.60123652,52.49282696,61.06301174,-38.32746234,0.464462403,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.54630381,-19.00926796,27.88865317,34.9932216,-19.99101731,17.11993271,23.91422639,-100.0515315,-41.48197738,1,52.84186876,-41.25962266,9.016171644,51.11730806,-4.735218533,-37.35865745,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.36208872,-14.92951772,57.2902422,71.54818311,-32.07393943,59.02607351,68.43782381,-42.27502989,48.31804904,0,76.30598705,-23.96389648,47.2270396,73.53904522,-29.95844748,8.568842588,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,57.51863735,8.665817211,42.5517228,47.53365548,-2.240133497,34.11527788,41.23024409,-16.73948847,-9.554832088,0,47.98797814,-29.48591504,-0.189459742,48.44848271,0.117208571,-40.15152677,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,51.15188805,78.28275546,39.43612914,45.68209748,62.10920014,37.43088901,38.92239935,64.74515198,-16.35563352,0,51.33009418,73.50323076,2.401760862,49.64133227,62.38890985,-40.09134629,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.24832778,-23.68770016,9.531174888,56.85553364,-29.30662003,-2.577711998,52.23498846,-46.3893971,43.37218273,0,57.33317468,-38.37731153,47.57834373,56.17779148,-31.394101,-4.324879398,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.3224089,-4.958931974,-13.82493232,40.86430725,-1.732341833,-29.26334446,32.61034887,-22.56495885,12.25417467,0,38.8007883,-23.47564564,22.81007683,40.21325625,1.517214803,-33.64166731,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,85.419437,-48.31004523,-0.805225455,86.04643525,-44.92116119,-17.97203927,83.78785193,-52.79970557,-5.478915326,0,84.96483068,-57.5850781,7.77095138,87.07527829,-45.28018381,-14.76774535,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.11989639,28.20187195,-32.94980735,55.8315736,35.90891972,-61.5285236,51.06400721,32.8872629,-51.56414893,0,57.47081661,28.22819952,-28.03782683,55.25726236,33.67528442,-58.5203113,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,50.86719744,78.98960788,15.78117776,46.06940435,59.90909364,11.83710072,39.40964883,62.01656902,1.384201735,0,51.73868085,67.77447086,12.4149763,48.7849368,60.96827933,-34.50128771,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.8252098,18.19646988,-42.05586109,46.6911425,31.93831497,-69.15335391,40.18671597,27.92715256,-60.14366172,0,48.04629466,18.63118987,-37.70101231,47.05310862,30.16187654,-65.61249193,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.92250393,-14.22877539,32.772036,44.78712273,-26.99232864,25.94400238,37.78653589,-59.68985856,-13.71736677,1,59.40380412,-45.97163426,12.17343572,57.1241054,-13.29568766,-29.58181295,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.47125251,-10.14216626,71.79842395,87.65961775,-26.35087248,79.21573396,85.47307525,-32.34188898,85.68014175,0,87.06465976,-16.36548163,86.02035237,86.29564605,-24.49023898,41.7568457,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.6079318,18.34611113,-27.82426969,35.73278542,22.25930353,-47.1814186,25.10315663,12.93868714,-23.47059284,0,34.25660886,13.687941,-9.363524856,35.08310408,19.50430235,-46.41889034,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.76727945,27.38069893,-46.87668971,47.17067218,41.89546059,-76.21132707,40.78194701,40.18623305,-68.98461343,0,48.08026763,28.05256458,-42.50811559,47.274807,39.61498278,-71.43045561,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.34737834,-28.59880434,9.045595543,35.61587477,-21.74577148,-1.032232221,24.91754025,-100.8939377,-28.34635914,1,47.87801793,-44.72974354,22.62735442,46.33833927,-5.454808276,-34.2531746,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.53397861,41.4029322,73.43845674,58.4288875,36.89297042,62.99488184,54.02051998,34.0616549,8.379997203,0,66.6882251,37.79218489,22.90063474,60.25735433,39.78516667,-26.35279092,,,,,
BP,TD,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,57.42057006,-57.07103873,42.54717252,53.75004666,-50.96280881,33.95091516,48.65934953,-81.35497981,9.716898439,1,71.40174567,-58.37086583,32.62005979,68.23380997,-34.99459989,-10.70966948,,,,,
