Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.99844775,-14.14888974,4.768897639,61.88648946,-20.05391671,-8.95393088,56.38131839,-79.71209622,-5.223957805,1,56.38131839,-79.71209622,-5.223957805,64.92286474,7.180261512,-15.58790205,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,37.15341838,69.52803218,-49.15859685,33.29665491,58.02236555,-62.4211446,18.86247835,-38.36949143,-72.69824922,1,18.86247835,-38.36949143,-72.69824922,57.50163924,31.82191587,-44.74673993,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,62.23508454,-23.98787365,-4.638068061,57.03642653,-22.57972151,-17.3280441,49.90915833,-144.8839759,-17.73236253,1,49.90915833,-144.8839759,-17.73236253,58.41479646,13.09205494,-5.743520512,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,76.24945091,-18.96001997,28.36707999,72.3619746,-35.74721463,22.11123888,67.99008073,-64.78651016,23.55631801,1,67.99008073,-64.78651016,23.55631801,70.87781366,-19.45893824,26.23558868,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,42.5291079,52.87519861,2.960677046,33.22160551,41.56980076,-9.26180782,4.60385182,-7.971784613,-43.3509752,1,4.60385182,-7.971784613,-43.3509752,63.1606382,-12.68005786,41.58947083,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,81.1097064,-14.07924301,23.56863861,78.13112745,-29.69611904,13.87780362,73.76183915,-50.271104,18.530661,0,73.76183915,-50.271104,18.530661,70.52481674,-15.10765555,13.14809378,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.08736695,62.10884188,-47.93782368,50.78067114,73.50541858,-78.67407198,42.27202913,43.5792356,-68.38642956,0,42.27202913,43.5792356,-68.38642956,47.62375601,65.25217298,-65.43884457,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.61983964,-38.53790227,67.67009708,61.87791165,-52.50447121,57.55591345,55.88232855,-151.1525837,90.32171103,1,55.88232855,-151.1525837,90.32171103,62.22806379,-8.416804849,44.1313403,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,47.69661161,37.21060198,31.94148635,35.51804308,32.24887762,17.87851713,24.38961231,-42.71218344,37.52055214,1,24.38961231,-42.71218344,37.52055214,63.68850135,-16.26032729,51.25089178,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,76.24943955,-4.844184798,28.2156564,71.06353877,-19.56513894,21.59920676,67.99006701,-42.69534728,23.38047755,0,67.99006701,-42.69534728,23.38047755,68.54795458,-6.895095839,7.066125608,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.17161644,37.25681943,-52.03936319,36.38551277,55.39450798,-80.56039949,8.458329691,39.74535081,-105.3051274,1,8.458329691,39.74535081,-105.3051274,44.00259307,67.31850565,-59.49979658,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,4.310282281,22.47949097,-18.42796584,10.52043384,-10.12030176,-5.31857928,40.99015498,53.2491512,31.58194374,0,40.99015498,53.2491512,31.58194374,46.35172521,49.89181145,13.15569791,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,51.83603712,67.76761015,-20.2211327,44.41879274,65.89550209,-38.80156736,33.27181893,52.97847347,-43.7615968,0,33.27181893,52.97847347,-43.7615968,59.58031794,27.73506803,-22.30599008,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.05630538,47.21222847,-52.11927055,35.82012287,59.07357307,-78.07274763,7.767604065,-16.17672469,-106.3662596,1,7.767604065,-16.17672469,-106.3662596,67.17186364,15.35919479,-39.15397611,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.77411658,-18.6181834,-0.446138402,62.40197048,-22.09992367,-13.55763978,56.08594203,-90.79319426,-11.16176575,1,56.08594203,-90.79319426,-11.16176575,64.81944374,4.977136585,-12.96746388,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.58273125,32.84521927,-23.44330247,50.39342607,33.13853613,-44.84490149,43.04626218,-8.743768206,-41.56466739,0,43.04626218,-8.743768206,-41.56466739,48.08314922,44.57318364,-40.17963707,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,29.65104729,-4.430327965,8.846749244,19.34978698,-3.174523958,-10.04641276,30.01127382,77.21394991,31.68965344,1,30.01127382,77.21394991,31.68965344,45.90691825,49.54784932,20.03552013,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,76.29055387,-4.981685651,-23.52600277,73.99425425,1.237448225,-44.83749267,68.0396579,-42.84901856,-33.14932201,1,68.0396579,-42.84901856,-33.14932201,71.63634168,11.27054171,-42.05852152,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.71918655,-38.73675155,4.329947597,46.88251665,-28.75093428,-7.200580742,34.91247951,2.730146655,-13.48242439,0,34.91247951,2.730146655,-13.48242439,54.9898394,25.87629355,-23.32032834,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.62966862,-24.27158087,62.94435491,66.76370725,-41.25249741,63.69707042,62.31689088,-84.97260272,73.26120529,1,62.31689088,-84.97260272,73.26120529,65.53008493,5.287956922,-17.14380536,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,25.22548808,9.086695168,-13.7406626,19.07704779,8.475125403,-22.03230627,33.66182344,64.08520719,31.20975128,0,33.66182344,64.08520719,31.20975128,45.28986471,52.38265313,11.43509064,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,46.1353437,74.60872285,-3.191517809,41.08868959,55.67810589,-10.08390384,20.17685573,73.76245932,-33.9457849,1,20.17685573,73.76245932,-33.9457849,50.92038006,28.811622,3.245543358,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,81.08166438,13.80983126,9.417590931,75.87550811,6.59694067,-9.142707734,73.72901564,-11.76103532,2.98336986,0,73.72901564,-11.76103532,2.98336986,72.34864499,8.923182487,-10.1833543,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,95.22079565,-24.55964673,82.01754044,95.33121073,-45.90733727,93.73312003,89.76950391,-51.65198514,86.80309559,0,89.76950391,-51.65198514,86.80309559,87.22686699,-32.40847036,81.84799519,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,38.86245383,9.45239916,-4.867598267,28.70778491,4.992732923,-19.17931075,14.15303496,106.1303195,-29.17882203,1,14.15303496,106.1303195,-29.17882203,41.31132183,52.58487561,-2.061419016,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,42.7463912,41.92434317,47.8168289,31.07877202,33.55469597,24.8220664,5.900913839,38.08867414,-28.90108664,0,5.900913839,38.08867414,-28.90108664,36.48013998,46.2633043,9.382008199,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.18068712,27.4827527,58.07430764,47.04001892,21.32732684,48.85861206,42.41865203,-21.03677036,49.64049926,0,42.41865203,-21.03677036,49.64049926,45.51068126,26.61170304,24.1773622,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,48.21000182,-13.78461311,18.57368345,39.4623214,-22.14730437,9.05467042,25.6378124,34.86670872,2.477875368,0,25.6378124,34.86670872,2.477875368,42.86852917,41.20988344,12.11148945,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,38.89683387,-28.77886289,28.03994177,30.05916923,-26.21802672,12.67739114,14.03871736,137.6253771,-1.759040961,1,14.03871736,137.6253771,-1.759040961,46.16379637,63.8399503,-31.98402519,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,62.23508454,-23.98787365,-4.638068061,57.03642653,-22.57972151,-17.3280441,49.90915833,-144.8839759,-17.73236253,1,49.90915833,-144.8839759,-17.73236253,58.41479646,13.09205494,-5.743520512,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,10.84004468,2.200825896,-19.03167732,12.1559381,14.93262745,-19.74840513,39.74307769,57.47610245,40.65191362,0,39.74307769,57.47610245,40.65191362,61.80922107,9.388768017,41.65863009,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,34.14440861,22.10310757,-41.85434424,27.85878085,33.85104527,-58.50804076,24.50586674,69.32521971,-48.64645071,1,24.50586674,69.32521971,-48.64645071,42.41462885,60.65387301,-33.87304396,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,90.42248513,-28.64096147,57.14512837,89.40704491,-53.34438265,62.40860203,84.42382689,-60.77535936,56.97851957,0,84.42382689,-60.77535936,56.97851957,81.02150831,-31.10427914,25.1320681,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,32.87442213,-38.87732717,33.79769574,26.97556961,-24.71499244,14.33322979,26.32075181,101.8265682,4.52855931,1,26.32075181,101.8265682,4.52855931,70.53176597,-6.122659772,38.59861802,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.71092716,-9.361447722,9.200716803,83.75707221,-22.84219227,-6.581366321,79.08453455,-39.13760862,3.385014791,0,79.08453455,-39.13760862,3.385014791,76.42998496,-10.55399557,-6.978407953,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.45672123,37.09091312,37.58947676,61.96788457,34.9137034,26.54232592,27.17610458,96.89066411,-50.30551321,1,27.17610458,96.89066411,-50.30551321,62.31299281,20.90334327,-22.64126755,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,38.89316205,13.91620774,-0.380735965,27.57291475,12.92215964,-15.69321229,14.05097476,101.3762421,-22.41289899,1,14.05097476,101.3762421,-22.41289899,42.04636293,54.83656571,-0.649484295,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.77411658,-18.6181834,-0.446138402,62.40197048,-22.09992367,-13.55763978,56.08594203,-90.79319426,-11.16176575,1,56.08594203,-90.79319426,-11.16176575,64.81944374,4.977136585,-12.96746388,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.34171526,-23.38318679,9.130658046,35.30149545,-22.09146134,-0.395429995,9.418577596,139.6780637,-27.31322595,1,9.418577596,139.6780637,-27.31322595,44.30455226,65.85181473,-42.58044368,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,59.69446726,-2.973690178,-50.72891959,56.49102822,27.80917447,-75.01546858,46.24442108,-89.08147513,-69.24147648,1,46.24442108,-89.08147513,-69.24147648,59.479994,40.00967819,-58.9136453,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.40933307,28.17343854,13.69887294,46.51856675,23.26834579,-2.280348059,42.77637999,-18.91761584,1.713841723,0,42.77637999,-18.91761584,1.713841723,48.54853873,37.15100367,-26.46713384,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,53.00405819,4.446300296,-13.85664998,45.77767587,2.324274397,-30.34815624,35.42837588,-136.3602848,-35.06666715,1,35.42837588,-136.3602848,-35.06666715,49.10565954,43.78852515,-41.01491996,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.63817575,-51.96180975,36.07645791,48.01339017,-46.96723455,35.70345388,34.76463664,19.45808678,39.95653781,0,34.76463664,19.45808678,39.95653781,46.67127839,35.98145227,21.74614228,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.62966862,-24.27158087,62.94435491,66.76370725,-41.25249741,63.69707042,62.31689088,-84.97260272,73.26120529,1,62.31689088,-84.97260272,73.26120529,65.53008493,5.287956922,-17.14380536,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.79965439,9.199191023,28.24918419,81.6721261,-2.048455531,17.9376618,79.18603964,-14.76192292,24.10033553,0,79.18603964,-14.76192292,24.10033553,77.57886147,17.55894848,-16.17111821,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,29.52227942,3.448858612,38.77383516,20.04389707,4.135521291,2.382070242,30.13733048,72.91302972,6.685641139,1,30.13733048,72.91302972,6.685641139,45.49692663,63.04993281,-34.3747141,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.5770884,23.02061898,46.96285058,42.06951665,17.69869932,34.07951424,34.65281387,-55.61286429,43.01607825,1,34.65281387,-55.61286429,43.01607825,44.21858699,27.57602361,14.6542679,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.4102947,-53.68951973,4.034627888,86.09387897,-50.22252158,-10.47848749,78.7403113,-103.5032296,-2.172156301,1,78.7403113,-103.5032296,-2.172156301,78.42089861,-13.50537923,-5.297616723,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.8267589,-38.37419247,47.53555674,62.10458817,-53.86475099,44.48711663,56.15532957,-148.1957936,49.7802669,1,56.15532957,-148.1957936,49.7802669,61.22911517,-4.639109711,22.74007789,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.58273125,32.84521927,-23.44330247,50.39342607,33.13853613,-44.84490149,43.04626218,-8.743768206,-41.56466739,0,43.04626218,-8.743768206,-41.56466739,48.08314922,44.57318364,-40.17963707,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,29.18593423,35.80681698,-56.33884248,25.4122145,47.82899411,-72.68905397,30.46009134,50.54741626,-45.26091418,0,30.46009134,50.54741626,-45.26091418,66.08980556,-2.689305421,6.609046936,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,81.01958651,23.76937235,-9.745665466,77.24793852,21.12725615,-34.4165847,73.65633492,1.283909007,-17.52870207,0,73.65633492,1.283909007,-17.52870207,68.86700649,28.46645028,-32.09631017,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.30109722,-28.47747437,42.34052481,50.55238939,-39.70167697,31.85949686,42.60730585,-90.29007409,48.57557948,1,42.60730585,-90.29007409,48.57557948,50.39342607,15.61962451,12.88041318,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.76901601,33.14132789,-9.672258017,59.18661562,33.83236171,-32.17795865,56.07921657,4.261646298,-21.36181236,0,56.07921657,4.261646298,-21.36181236,54.27019253,36.41344116,-29.49074,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,25.27984588,13.51280112,-18.25797893,16.02889993,15.0726791,-30.589512,33.62428744,62.07559259,21.23542275,0,33.62428744,62.07559259,21.23542275,66.02799092,10.86360247,-0.597507513,,,,,,,
AD,ND,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.59783839,23.37267836,-42.58215918,68.96802156,36.35706598,-53.50341111,62.27703488,-5.923414129,-54.57371006,0,62.27703488,-5.923414129,-54.57371006,64.95463346,41.68662671,-60.42304576,,,,,,,
AD,ND,0xbf5b9a,52.93078194,48.34766885,-16.03855585,0xa44881,44.50576959,46.05711062,-14.41293117,0xc055a2,52.31002515,53.11412825,-21.82970521,76.44026805,-9.410566701,0.021055824,73.08899435,-16.23535563,-17.51306502,61.81418425,-78.7870691,24.29832858,1,61.81418425,-78.7870691,24.29832858,66.74091361,6.065980655,-0.846362564,,,,,,,
AD,ND,0xbf5b9a,52.93078194,48.34766885,-16.03855585,0xa44881,44.50576959,46.05711062,-14.41293117,0xc055a2,52.31002515,53.11412825,-21.82970521,62.18792085,-14.41699945,-14.27951623,56.66881196,-11.21300632,-31.66994176,38.20202042,-30.27652881,9.446118348,0,38.20202042,-30.27652881,9.446118348,51.90498101,31.80577478,-17.04907495,,,,,,,
AD,ND,0xbf5b9a,52.93078194,48.34766885,-16.03855585,0xa44881,44.50576959,46.05711062,-14.41293117,0xc055a2,52.31002515,53.11412825,-21.82970521,34.43750674,4.064017144,4.831551545,24.74938167,3.415026795,-8.741421953,41.53353655,66.55310363,-30.20757588,0,41.53353655,66.55310363,-30.20757588,51.91626279,63.45065189,-39.51527726,,,,,,,
AD,ND,0xbf5b9a,52.93078194,48.34766885,-16.03855585,0xa44881,44.50576959,46.05711062,-14.41293117,0xc055a2,52.31002515,53.11412825,-21.82970521,10.97581014,12.69529397,-32.54436914,12.2540432,7.813996001,-28.76474971,50.87793643,53.26337403,-15.27868268,0,50.87793643,53.26337403,-15.27868268,58.91874949,56.46531417,-41.80220501,,,,,,,
AD,ND,0xbf5b9a,52.93078194,48.34766885,-16.03855585,0xa44881,44.50576959,46.05711062,-14.41293117,0xc055a2,52.31002515,53.11412825,-21.82970521,76.28346632,23.38650244,23.33514888,68.88145194,18.2901414,9.290088143,61.59264234,-14.60320028,73.60285311,1,61.59264234,-14.60320028,73.60285311,65.94284337,37.36963041,-20.36073785,,,,,,,
AD,ND,0xbf5b9a,52.93078194,48.34766885,-16.03855585,0xa44881,44.50576959,46.05711062,-14.41293117,0xc055a2,52.31002515,53.11412825,-21.82970521,52.76158751,31.93990501,-56.38736001,47.78401804,54.73190528,-89.85596537,3.682422589,102.6395334,-104.1537257,1,3.682422589,102.6395334,-104.1537257,51.72396055,67.73594945,-75.03499171,,,,,,,
