L,A,B,MLA,MA,MlaB,MX,My,MZ,r,g,b
85.75096099,-37.98899922,18.63959944,85.17463158,-50.54788764,7.209313452,0.43575,0.6635,0.6365,138,231,172
90.47209431,-28.68947699,-9.545456436,91.39918756,-28.18050966,-14.82898696,0.62475,0.79365,1.0888,138,243,244
32.4870016,60.07643644,-21.46305644,27.31100226,39.34461875,-30.72360197,0.0878,0.05205,0.15935,139,0,103
31.97341698,56.31647643,-8.180115513,23.40518265,40.97865528,-20.13955029,0.07125,0.0392,0.093,139,9,81
32.81473213,48.86866533,11.66063536,23.60521239,33.18393856,-0.735683433,0.06445,0.0398,0.04475,139,24,53
41.89358517,73.31257629,-72.80619953,37.6171457,82.45142694,-102.2363583,0.2344,0.09875,1.0042,139,25,219
38.30065701,42.70945489,-10.05727311,27.01778532,36.90097526,-26.46417881,0.08355,0.051,0.1387,139,50,99
38.34947391,37.85530985,3.780660998,26.83424807,30.9244863,-10.88178873,0.07615,0.05035,0.0828,139,54,77
38.38427986,32.3859896,26.67796354,26.36114038,24.82912406,12.32884986,0.06785,0.0487,0.03045,139,58,41
43.04566654,47.3309515,-38.09590713,34.64062977,49.78079003,-59.81033464,0.14645,0.0832,0.4334,139,61,159
43.21998839,32.8077822,-9.927875745,32.65678877,27.88421556,-25.37560692,0.102,0.0738,0.17755,139,72,111
47.81870883,51.74056993,-56.8035557,41.26376055,66.06297141,-87.50031079,0.2329,0.1203,0.87905,139,72,207
43.3398214,23.24371446,18.18706118,31.11395797,14.06971182,1.551093915,0.07785,0.067,0.06885,139,78,65
48.11987312,28.11081067,-18.81700594,38.49846139,27.28973227,-37.9350574,0.13705,0.1037,0.3123,139,89,139
48.24052179,13.43170281,18.75061976,36.59324408,3.670599637,7.809833734,0.09295,0.0932,0.07745,139,97,75
48.1441082,8.504500373,42.58204543,37.04086768,-1.356963465,30.87537696,0.08925,0.0956,0.03025,139,99,32
52.84938325,13.86009098,-4.860676525,43.10777398,7.86764885,-20.11687515,0.13775,0.1323,0.2473,139,110,127
52.75229813,-0.362214245,42.52511456,42.78583798,-13.24014797,34.53753455,0.1053,0.13015,0.0406,139,116,42
57.43353137,27.98266166,-42.54472803,51.51914893,39.75789048,-72.95735399,0.2752,0.1972,0.92425,139,116,209
57.50049716,18.87474979,-28.12385882,50.36981112,23.64609592,-53.49236199,0.2259,0.1873,0.64445,139,121,182
57.59923482,4.513552812,-0.11938194,49.47790919,-1.399096795,-15.65446056,0.1684,0.17985,0.2891,139,128,131
62.22198407,18.51763437,-37.63480114,57.45827543,29.19079376,-68.06304947,0.31445,0.25395,1.00475,139,135,214
62.34795348,4.386694667,-13.75835282,56.24763456,3.744702047,-34.37906722,0.238,0.2416,0.5465,139,142,169
62.36151266,-0.173864084,-4.609557218,55.91718338,-4.246327509,-21.29342309,0.2173,0.2383,0.4174,139,144,152
62.13372082,-9.278071714,18.41746641,55.87692183,-21.56308297,10.59645064,0.1821,0.2379,0.1981,139,147,109
62.12669264,-20.17652138,64.91212566,55.54811155,-32.02577539,51.95383147,0.1605,0.23465,0.04955,139,151,0
66.84261373,-14.1786626,14.18571872,61.55487031,-25.80427084,4.321234925,0.2232,0.29885,0.29485,139,163,129
71.68940561,4.436088315,-33.11151186,69.46240771,15.02698973,-52.65102118,0.4285,0.3999,1.0888,139,170,234
71.75772738,-14.21981944,0.199042006,68.06481287,-19.98918798,-15.21210534,0.3051,0.3806,0.55905,139,178,169
71.58931307,-23.65002906,23.34709629,68.10528702,-36.71690726,15.43975562,0.26295,0.38115,0.29605,139,181,124
71.68894091,-28.44693576,37.76712425,67.95423024,-45.19924451,34.16460395,0.24145,0.3791,0.18405,139,183,96
76.26432555,-14.36800536,-9.529954413,73.80756368,-15.37231155,-29.61504173,0.39055,0.46405,0.85415,139,192,201
76.39828227,-23.76267897,9.466161251,73.98782953,-32.74247373,-3.768283817,0.34055,0.46685,0.54625,139,196,164
76.37320269,-38.31925646,52.42242716,73.69129526,-57.86784956,52.85966144,0.2701,0.46225,0.1435,139,201,77
81.09517973,-38.20969604,33.00567206,79.93995493,-54.71704453,27.93403545,0.35125,0.56575,0.35365,139,216,130
80.9820465,-48.45700357,73.23133633,79.60812732,-66.00798264,76.93605532,0.3152,0.5599,0.09245,139,219,33
85.78703502,-24.17382438,-9.25317234,85.54937462,-23.5996506,-24.91487135,0.53995,0.6709,1.0888,139,226,229
85.49668541,-52.62257915,66.85074529,85.17209008,-75.25462314,72.30072792,0.3572,0.66345,0.145,139,235,66
90.53159061,-33.61504235,0.158676069,92.10498543,-37.50640067,-13.61209409,0.59805,0.8094,1.0888,139,245,224
90.36539502,-37.85844051,9.088432637,91.92660876,-45.41372231,-6.515694961,0.56245,0.8054,0.9723,139,246,205
32.87027103,48.72006653,15.8229092,27.15790939,26.5637632,0.928598634,0.07305,0.0515,0.054,140,24,47
37.73138459,58.42241476,-39.08365991,31.19585475,53.42931037,-54.48154933,0.12885,0.06735,0.34125,140,31,146
34.85630566,39.8255928,44.40872834,26.08388074,30.1207268,11.75129517,0.07195,0.04775,0.0306,140,41,6
38.21757849,47.73066505,-19.94931826,30.07142879,41.94283975,-33.7621356,0.1058,0.06265,0.1974,140,45,115
42.85152206,57.28560938,-52.3379094,36.96678816,63.12944968,-75.76741599,0.1882,0.0952,0.6349,140,51,184
38.31656883,37.42514488,8.201057895,28.61649105,29.43196128,-5.476922105,0.0829,0.0569,0.07615,140,54,70
38.42730548,32.27108604,31.66138871,29.3366507,22.10179071,17.55888827,0.07825,0.0597,0.0303,140,58,33
43.17207554,42.48738588,-28.75854614,35.42967577,41.24858802,-45.89578198,0.1382,0.08715,0.33165,140,65,143
43.30454512,37.46705034,-19.25489273,34.49820861,37.79194114,-36.18227983,0.12675,0.0825,0.2548,140,69,127
43.31249989,28.0884214,4.10561724,33.26451888,23.74074363,-9.846644864,0.10005,0.0766,0.1159,140,75,88
43.33796596,22.95363737,22.4706203,33.20012074,16.33813714,11.71088331,0.0906,0.0763,0.0532,140,78,58
47.88849916,42.58417752,-42.64136356,41.07272073,50.50443581,-67.00901756,0.1982,0.1191,0.61595,140,79,181
52.41830755,56.41964643,-71.27559038,49.61113013,79.40069077,-86.87736185,0.3613,0.18095,1.0888,140,82,249
48.1515034,18.76301975,4.473047992,38.45463118,14.11895466,-11.21196383,0.11715,0.10345,0.158,140,94,99
48.06854832,7.752250537,54.89144154,38.65566936,0.109086023,32.64209824,0.09955,0.1046,0.0318,140,99,0
48.15313633,8.293371251,48.78858298,38.55096476,-0.669261553,32.88411596,0.098,0.104,0.03115,140,99,18
52.83517165,23.49036933,-23.35115073,45.48316585,25.92972785,-43.48803009,0.18725,0.1489,0.4547,140,105,160
57.28142954,42.05162372,-61.38965241,53.94202023,64.29034184,-79.41030994,0.37205,0.2192,1.0888,140,107,245
52.95481122,18.34993158,-13.71159847,45.49692663,17.30824197,-32.08253616,0.1712,0.149,0.35855,140,108,143
52.81515572,4.58764431,23.11462444,43.95197016,-4.920337043,15.11265311,0.12385,0.13805,0.09355,140,114,78
52.7538449,-0.600373165,47.71204945,43.86498857,-9.37868496,40.6388099,0.1169,0.13745,0.03335,140,116,31
57.45612673,14.34347573,-19.00987641,50.9610188,15.11006013,-38.36663613,0.21305,0.19235,0.4953,140,123,165
57.65851782,9.1892825,-9.413129691,50.35208887,6.334715496,-26.57910089,0.18995,0.18715,0.38135,140,126,148
62.07432372,32.42770946,-56.765765,58.97895497,54.04621452,-70.7259397,0.40815,0.27005,1.0888,140,127,251
57.65186858,-4.968357914,28.29710756,49.36241691,-15.64199141,19.87057243,0.14325,0.1789,0.10885,140,132,80
57.35870581,-9.771340326,52.97067169,48.97035549,-19.87213733,49.37868365,0.1339,0.1757,0.03345,140,133,29
60.82101011,-17.28903865,63.83353565,53.6268415,-28.17740948,51.54374332,0.1529,0.21625,0.04375,140,146,1
62.16538,-14.52061771,37.66420475,54.66833243,-28.57844193,37.03984297,0.1599,0.2261,0.083,140,149,73
66.80071162,4.796416847,-23.81329036,62.08752638,9.950500933,-48.82322358,0.3164,0.30505,0.84035,140,155,201
66.96359406,-18.75819919,28.11999469,61.11554278,-33.04699166,21.3911395,0.20395,0.2938,0.189,140,165,103
67.00399027,-24.01371841,47.29847465,61.11554278,-41.03745726,46.12715421,0.18805,0.2938,0.0891,140,167,65
71.47559731,-33.52732163,62.71214163,67.16434154,-50.05214643,65.64388304,0.22305,0.3685,0.06395,140,184,39
76.25670804,-0.169117066,-33.01776781,74.6131417,12.22741074,-43.77044534,0.4969,0.47665,1.0888,140,186,248
76.34431439,-19.02960296,0.226246768,73.47410065,-23.67428196,-16.01272893,0.36065,0.4589,0.67195,140,194,182
76.57732399,-42.64762701,75.25717535,73.81401421,-57.34537683,71.98357534,0.2727,0.46415,0.07745,140,203,6
81.09386072,-19.15175072,-9.343437057,79.69911233,-19.39756115,-30.04889312,0.46185,0.5615,1.0099,140,209,215
81.12713601,-24.10073113,0.157193805,79.76723772,-28.94352809,-16.80728332,0.43,0.5627,0.81945,140,211,196
80.95310724,-28.29569002,9.403802632,79.55687206,-37.24193604,-3.568433921,0.3998,0.559,0.64905,140,212,177
85.6128125,-28.42714002,-0.215478754,85.22035679,-32.73817404,-18.40448214,0.4997,0.6644,0.97725,140,227,210
85.70118135,-33.09123183,9.243298802,85.58972203,-40.32788162,-5.249932354,0.47775,0.6717,0.7991,140,229,191
85.60156527,-42.57462982,32.61911698,85.77340168,-58.81597666,26.10951916,0.41675,0.67535,0.4535,140,232,143
85.70676208,-47.53697374,47.48863754,85.71057237,-68.63992573,47.4411931,0.3844,0.6741,0.2849,140,234,112
86.90959719,-57.08422459,83.6599628,87.23174954,-74.68440219,88.52323198,0.386,0.7048,0.09745,140,241,2
90.54630485,-47.74920733,32.94246437,92.22505771,-65.28660809,27.63643203,0.491,0.8121,0.54665,140,250,156
90.37741181,-52.44126013,47.27215337,92.18061757,-74.23544536,46.62565251,0.4582,0.8111,0.3726,140,251,125
32.55640998,59.64797059,-16.90824596,29.00515602,35.13195841,-19.62182324,0.09145,0.0584,0.12505,141,0,96
36.91596279,70.23443002,-54.68214798,32.39162389,64.06326258,-71.34469563,0.1541,0.0726,0.50465,141,0,171
41.28609403,79.99208009,-78.54863302,39.85699465,86.42073521,-103.6948368,0.2663,0.11165,1.0888,141,0,228
31.82507218,56.93742752,-3.760624313,25.98080574,38.85888843,-13.09715246,0.08075,0.0474,0.085,141,3,74
32.68208456,48.51564493,25.07460684,23.88517536,34.68295093,15.17447393,0.06705,0.04065,0.02095,141,23,33
32.80372678,48.90024494,20.51156838,24.30590197,34.95393436,11.75236595,0.0691,0.04195,0.0262,141,23,40
38.12495156,52.95796463,-29.06336992,29.43767978,49.13799136,-43.38921999,0.1118,0.0601,0.2455,141,39,130
38.18415464,42.88141935,-5.855315638,28.23423349,35.62231845,-18.23244453,0.0881,0.05545,0.11485,141,49,92
38.31082997,31.43956723,48.74635771,28.79870745,22.22084193,25.45447918,0.0759,0.0576,0.0189,141,58,0
38.37925244,31.74699462,43.35389983,28.10087654,23.70497662,24.61925439,0.0743,0.05495,0.0185,141,58,11
38.48226712,32.20757495,36.97544233,27.66861961,24.4593881,20.89952062,0.07315,0.05335,0.0219,141,58,24
47.67721087,56.64819191,-61.80014665,42.19269245,72.89701293,-92.54403617,0.25795,0.12625,0.97655,141,67,216
43.33605745,22.66044353,27.31324634,31.84103291,18.17628377,9.505325386,0.0859,0.07015,0.0529,141,78,50
52.57314897,42.09625133,-51.8222545,47.15110864,56.81324628,-81.97921898,0.2708,0.16135,0.94625,141,93,212
48.06160432,13.93513419,23.25492159,37.63523821,8.998717098,10.48955271,0.10535,0.09885,0.075,141,96,67
52.6176431,32.8199717,-37.88057296,45.98826778,40.66995226,-62.65123219,0.22185,0.1526,0.6631,141,99,186
52.88900367,9.347599554,9.493366469,43.5145086,3.773915379,-3.247499007,0.1341,0.13505,0.16145,141,112,102
52.69657694,-1.258942609,58.15322008,43.80686014,-9.305517663,40.66393017,0.11665,0.13705,0.03315,141,116,0
52.74725147,-0.898599656,54.40852016,44.03148215,-8.686262325,40.55282357,0.1189,0.1386,0.03395,141,116,13
57.69039715,0.009831349,13.96048264,49.34414394,-9.539768701,4.378920321,0.1532,0.17875,0.1728,141,130,106
57.32142927,-10.29603148,61.46217113,48.53604869,-22.54814747,45.96696742,0.127,0.1722,0.0379,141,133,0
66.8610121,13.65219835,-37.5672818,62.76845826,25.50652951,-64.19231334,0.3698,0.3131,1.0888,141,151,228
66.85074741,-9.313512537,4.639673984,60.95773427,-17.24310668,-10.9421313,0.23645,0.292,0.40325,141,161,147
71.68028266,-28.88340693,42.72188846,67.25076368,-46.48827874,40.99264773,0.2317,0.36965,0.14675,141,183,86
71.43519083,-34.09263821,69.28681889,67.14553033,-49.32714144,66.14185629,0.22445,0.36825,0.06265,141,184,15
76.2156661,-28.42787876,23.49608671,73.20356786,-43.18952729,15.64261011,0.3023,0.45475,0.3589,141,197,136
76.30710308,-33.33165004,37.66930808,73.27869907,-51.80460137,34.49799601,0.2808,0.4559,0.23185,141,199,108
76.1091953,-38.15827681,56.95864417,72.60785035,-59.77922125,59.29967252,0.2542,0.4457,0.11115,141,200,66
80.93598612,-43.03368311,52.30806765,79.04126739,-65.8489064,53.84383459,0.309,0.55,0.18125,141,217,89
80.99451538,-48.65043786,79.26503004,79.11608947,-65.70843105,79.34468283,0.31025,0.5513,0.08255,141,219,0
90.50087023,-57.50652373,66.7848226,91.74091762,-82.49815471,72.75603723,0.4235,0.80125,0.1964,141,253,80
31.64697548,56.97285801,0.663628497,26.63481736,30.35937465,-3.498244645,0.07465,0.04965,0.06215,142,0,67
42.173539,81.69540778,-81.8009236,40.46732165,90.92322749,-102.6425489,0.2841,0.11535,1.0888,142,0,237
32.54833831,48.46081152,35.87000457,23.96677374,33.24709639,1.627793651,0.066,0.0409,0.04145,142,22,16
32.64801111,48.77563339,30.36553028,23.63835484,34.09021951,13.2560096,0.06545,0.0399,0.02275,142,22,25
42.64082266,62.41706278,-57.59108091,36.47069261,69.59086806,-82.82434637,0.1967,0.09255,0.70825,142,44,193
38.46141153,37.42508004,12.91685174,26.46237941,28.78283683,-3.836830772,0.07225,0.04905,0.06225,142,54,63
42.96716018,52.08614526,-42.69946216,34.34471767,57.25705257,-65.37272524,0.15685,0.08175,0.4796,142,56,167
43.34903544,32.60802211,-4.897560187,32.66777473,28.069587,-21.06721015,0.1023,0.07385,0.15745,142,72,103
43.36999859,27.82233836,9.110206407,31.41672527,20.69963023,-4.571247816,0.0867,0.0683,0.08755,142,75,80
47.77784696,47.15926879,-47.70688567,40.30367106,57.92603437,-75.75372749,0.20655,0.11435,0.7026,142,75,190
42.78015895,21.26445645,50.97303042,31.76133566,13.8974333,19.33565286,0.0807,0.0698,0.03405,142,77,2
43.35385223,22.4683116,32.07698015,31.26582647,14.1563865,19.38876826,0.07865,0.06765,0.0326,142,78,42
47.93056149,37.92443849,-33.17648509,38.95017469,44.31220503,-56.52256808,0.169,0.1063,0.47105,142,82,164
48.10654267,23.73131337,-4.951687875,37.21598216,19.63484082,-22.10902962,0.1174,0.09655,0.2009,142,91,115
48.17649772,18.39764155,9.262834193,36.59324408,11.11070464,-4.904926122,0.10225,0.0932,0.11885,142,94,91
48.04235556,13.55643365,27.90813127,36.23339427,4.517316718,15.32727441,0.0921,0.0913,0.0568,142,96,59
57.37225131,46.58681878,-66.30926319,53.78211565,71.21375875,-79.6860075,0.3914,0.2177,1.0888,142,104,255
57.41385615,32.60568928,-47.26194765,51.82024798,47.58175299,-80.44739008,0.2986,0.19985,1.04655,142,113,218
52.87656804,4.512359209,27.75484587,42.83097108,-5.419034451,16.42674725,0.1162,0.13045,0.0836,142,114,70
57.38920657,23.4861669,-33.08452256,50.93780271,31.07132123,-60.04776807,0.2482,0.19215,0.73515,142,118,191
57.41890092,-4.622843375,32.92044293,48.77253777,-16.80390438,24.32944187,0.13735,0.1741,0.0907,142,131,71
62.10360538,23.16743972,-42.45031773,57.32303733,36.63838979,-73.58097012,0.33355,0.25255,1.0888,142,132,223
62.23766646,14.01108137,-28.20797979,56.50587686,19.50079908,-55.24386075,0.2783,0.2442,0.7971,142,137,196
62.19022088,-4.412095656,9.275217178,55.32380534,-13.66568749,-3.11253206,0.19275,0.23245,0.2728,142,145,126
62.19297282,-9.437174979,23.41534094,55.40553433,-23.59844326,17.88086227,0.1745,0.23325,0.1586,142,147,100
62.20865928,-14.595479,42.30845705,55.01048198,-28.96423845,40.97865927,0.1618,0.2294,0.07355,142,149,64
66.86329859,0.311819015,-14.33671928,61.5764902,-1.008637556,-35.26640518,0.2817,0.2991,0.65715,142,157,183
66.85775694,-4.484423714,-4.880822897,61.54621898,-9.231686025,-21.93220432,0.26105,0.29875,0.51305,142,159,165
66.95819895,-19.18795513,32.82908936,61.18547303,-34.35475689,27.77996496,0.2019,0.2946,0.1589,142,165,94
66.76181156,-23.66129396,52.08605708,60.43142791,-40.98367196,49.52095066,0.1825,0.28605,0.07575,142,166,54
71.71913354,-0.345381051,-23.46039345,68.2851095,4.875773642,-50.19383955,0.37945,0.3836,1.01715,142,172,215
71.58431899,-18.75439724,14.01587459,67.29953171,-29.66931426,0.223890657,0.2717,0.3703,0.4013,142,179,142
85.53935832,-52.62622672,72.19110217,84.8047727,-74.83681191,76.36463938,0.35375,0.65625,0.1259,142,235,51
31.64230536,56.63580683,5.405361848,26.15719775,32.89509219,-2.697608038,0.07515,0.048,0.0583,143,0,60
32.61465969,59.18246452,-11.66995849,26.01030737,43.1344397,-20.20655108,0.0857,0.0475,0.1082,143,0,88
37.27245776,64.43260107,-44.41354556,30.31526201,61.15159362,-62.24399277,0.13485,0.06365,0.3905,143,17,154
32.62067577,48.35439173,45.73771436,25.86238253,31.80786508,8.827585661,0.0727,0.047,0.0346,143,22,0
38.1968212,47.85722801,-15.07380759,28.11424854,42.34620357,-29.67932768,0.09555,0.055,0.1609,143,44,107
38.27451865,42.64255849,-1.300316785,28.10087654,37.17748113,-15.3876241,0.08925,0.05495,0.104,143,49,85
38.27190402,37.66442356,17.16623946,26.77745749,27.76621446,3.670515298,0.0726,0.05015,0.04685,143,53,56
42.99095166,47.36359305,-33.60184949,34.7620706,48.52317673,-53.14969651,0.14525,0.0838,0.37885,143,60,151
47.46720865,61.81653395,-66.87010052,43.01081468,78.54177936,-98.25721607,0.2805,0.13165,1.0888,143,61,225
43.18377332,37.6199852,-14.68928161,33.38214678,37.5660879,-33.05738289,0.1194,0.07715,0.22475,143,68,119
43.37994787,22.31783438,37.21909972,32.30258667,16.0997209,19.26704927,0.0858,0.0722,0.0357,143,78,33
48.19778721,32.62714899,-23.20590651,39.43693818,34.95766924,-42.8382632,0.15625,0.10915,0.36095,143,86,147
48.04745679,28.53340208,-14.30203214,38.68178292,28.30458871,-31.69002138,0.1399,0.10475,0.27205,143,88,131
48.04044878,13.27863581,32.49841878,37.52649946,7.088052131,20.64271166,0.10225,0.09825,0.05005,143,96,51
52.77539125,28.01588241,-28.37175192,45.12320212,32.17021556,-50.61091986,0.19645,0.1463,0.51665,143,102,169
53.01241511,13.93210232,-0.027953237,43.29334525,10.36291511,-16.70084894,0.143,0.13355,0.22895,143,110,119
52.90640888,8.983865653,14.13796349,42.62732378,3.922953564,1.809384649,0.1285,0.1291,0.13315,143,112,94
52.8411539,4.028586977,32.73661128,42.98091686,-4.193021873,24.56098002,0.11885,0.13145,0.06245,143,114,61
55.05908085,-4.609049979,59.21410247,46.02210048,-13.23076088,41.57519072,0.12475,0.15285,0.038,143,124,4
57.44983989,4.953287788,4.714315871,49.19147015,-2.180065002,-9.471288443,0.1648,0.1775,0.24635,143,127,122
57.41447726,0.02888133,18.62862305,48.62960645,-8.39786745,8.562147341,0.14995,0.17295,0.14815,143,129,97
57.38594004,-5.096188031,37.67589468,48.38578959,-15.51951626,33.04483008,0.13675,0.171,0.0645,143,131,62
62.17938275,9.209489131,-18.78145979,56.12281979,11.12902375,-41.75586105,0.25385,0.24035,0.62375,143,139,178
60.25252688,-14.35644041,62.18798223,52.67479256,-24.28140474,48.646719,0.15255,0.2075,0.0462,143,143,10
62.16047485,0.008259787,-0.001233184,55.05173118,-6.958805706,-14.90538824,0.20385,0.2298,0.3531,143,143,143
66.95254711,-14.05059238,18.63292319,61.4248971,-24.69219064,9.410262081,0.2244,0.29735,0.26,143,163,121
66.73149522,-24.12701744,57.46164728,60.3779513,-39.46806781,55.011412,0.18495,0.28545,0.06135,143,166,41
71.51983959,9.249790208,-37.86075877,68.97883036,23.23165311,-53.48477524,0.44935,0.39315,1.0888,143,167,243
71.67728101,-23.59801544,28.15173392,67.54997381,-37.55614407,20.72295734,0.2552,0.37365,0.2553,143,181,115
71.52159846,-33.65992911,72.07491998,67.17938438,-47.48923281,64.47266564,0.2288,0.3687,0.06695,143,184,0
76.29055387,-4.981685651,-23.52600277,73.99425425,1.237448225,-44.83749267,0.44805,0.46695,1.0888,143,188,229
76.12089108,-38.39170382,62.23765487,72.82599948,-58.10062976,61.90081067,0.26045,0.449,0.1034,143,200,53
81.0615793,-9.882144686,-23.67389787,80.18521857,-2.017899808,-34.16341625,0.53395,0.5701,1.0888,143,205,244
81.07694839,-33.21002678,23.60246847,79.21949534,-46.54181462,12.01344742,0.36635,0.5531,0.47945,143,214,149
80.87855821,-37.92463338,37.65448042,79.21949534,-55.46664768,32.31586972,0.34005,0.5531,0.312,143,215,120
81.9124557,-49.07110942,79.7505153,80.23018859,-65.53387785,78.58282441,0.3239,0.5709,0.09065,143,222,3
85.72888135,-47.7516709,52.11669906,85.18225532,-70.52976832,51.72213525,0.37155,0.66365,0.2516,143,234,102
