BinNo,Dsno,Distance
5384,12307,2.504691872
5385,16253,2.727112039
5386,18229,2.686941469
5387,16035,3.121387517
5388,14106,2.895361465
5389,14022,1.137942618
5390,14021,2.203828361
5391,17878,0.693956635
5392,19895,3.295601745
5393,15820,1.990523927
5394,19764,2.935532204
5395,19503,2.584975289
5396,17572,3.416726043
5397,19377,2.619464627
5398,21260,2.870588919
5399,21173,1.738276008
5400,22971,0.789058394
5401,22885,2.450561482
5402,22845,1.572866913
5403,26877,3.009776416
5404,24770,3.059849968
5405,24603,3.39306754
5406,28160,3.683622535
5407,30435,2.215502301
5408,30171,3.20019955
5409,29957,1.908251156
5410,31928,2.600441051
5411,31756,0.500493203
5412,12394,3.006214047
5413,16341,2.302990206
5414,18318,1.870617565
5415,12396,1.400244734
5416,12349,3.225358511
5417,12309,1.261230969
5418,16166,1.65318269
5419,16078,2.575239441
5420,14148,3.510961613
5421,14107,2.14294166
5422,18052,2.574659939
5423,14022,2.981448014
5424,15823,3.355942351
5425,15903,3.419048701
5426,15861,2.71134308
5427,15777,2.107526282
5428,19676,3.112182202
5429,17535,1.914507489
5430,19546,2.229402086
5431,21520,1.963169403
5432,21133,2.433251296
5433,23276,2.451129068
5434,23058,2.983169833
5435,24944,3.256202143
5436,24857,1.948502677
5437,24643,1.930855314
5438,28768,1.032124749
5439,26400,2.998762146
5440,26316,3.122545633
5441,30346,3.09820853
5442,30258,1.473968283
5443,32237,1.363361094
5444,31842,0.752265216
5445,31718,1.747691492
5446,33728,3.259651918
5447,12354,1.521062598
5448,16340,3.09949992
5449,14237,3.169831401
5450,12310,2.62497868
5451,14024,2.636078117
5452,15863,1.663421396
5453,15779,2.822750682
5454,19634,1.213315094
5455,17573,2.964914882
5456,21652,3.288902902
5457,19377,3.253584868
5458,21432,2.09946807
5459,21390,1.386348761
5460,21302,1.697030021
5461,19292,2.030176294
5462,21134,3.522045174
5463,23188,2.299398235
5464,23101,1.189061291
5465,22887,2.999546348
5466,22846,2.043912919
5467,27011,1.878763371
5468,24729,3.231742926
5469,24604,2.4841303
5470,26527,3.532752191
5471,26441,3.254932153
5472,30085,1.593543121
5473,29999,2.471473911
5474,29959,2.112598427
5475,31971,0.999923015
5476,33556,1.661741161
5477,33472,1.173553504
5478,12311,2.00184056
5479,12355,2.344071379
5480,12396,2.52446328
5481,14454,3.453187542
5482,16384,2.903091726
5483,14279,3.472168892
5484,12351,2.964784554
5485,16297,2.026836908
5486,12267,3.391110519
5487,12312,3.044314797
5488,20074,3.07538732
5489,14191,2.160696153
5490,14150,2.96511956
5491,14064,2.597384183
5492,18009,3.04445226
5493,17922,1.450221091
5494,17834,2.775033872
5495,17791,3.136644004
5496,19986,3.793231124
5497,15904,2.496635271
5498,15779,2.593543522
5499,19808,3.016159682
5500,17659,2.359610883
5501,19379,3.447286847
5502,21216,1.385130828
5503,21175,2.34104902
5504,25254,2.588856921
5505,22972,2.138309308
5506,22847,1.23311988
5507,24644,1.875284378
5508,28678,2.316379318
5509,28415,3.390900478
5510,26356,3.240257711
5511,26361,3.737462365
5512,28206,3.828736536
5513,32147,2.364881074
5514,32058,1.433492437
5515,31757,2.420494204
5516,31719,1.254786076
5517,33949,1.646749964
5518,33770,2.625109754
5519,33597,1.88154427
5520,12311,2.469664631
5521,12355,3.066500406
5522,12396,1.941629389
5523,18317,2.909050597
5524,16428,1.384603987
5525,14454,2.132179088
5526,14410,1.430409868
5527,14367,2.286115814
5528,12437,3.117261928
5529,12351,2.162230581
5530,12312,1.307753599
5531,12312,1.812267413
5532,16210,2.239865127
5533,16167,2.312032601
5534,14279,2.796588912
5535,18140,1.25342874
5536,14109,1.38898524
5537,15819,1.858241485
5538,15779,2.926377188
5539,15780,1.793527165
5540,17702,2.549671104
5541,17574,1.921860359
5542,17535,2.79877437
5543,21136,3.481529453
5544,24771,2.650718491
5545,24605,1.880060652
5546,28589,3.224815341
5547,28502,2.653064217
5548,30127,2.494723464
5549,29960,2.922095337
5550,31885,1.914863296
5551,33859,1.216946528
5552,12356,2.132093747
5553,12356,1.62627441
5554,12396,2.510754556
5555,16427,2.983193527
5556,16296,2.638841754
5557,14198,3.842882123
5558,20164,3.018714736
5559,16037,3.055760108
5560,14151,3.375531869
5561,14066,1.267002319
5562,17793,3.048093787
5563,19765,3.238835391
5564,19635,2.271267108
5565,17661,3.126793857
5566,23587,3.755630309
5567,19380,2.142374487
5568,21564,3.285592542
5569,21303,1.908342236
5570,21176,2.174707449
5571,21091,2.905520666
5572,23319,2.525829673
5573,23060,2.859346905
5574,22888,2.44140044
5575,22848,1.419397386
5576,26921,1.957469752
5577,24685,2.393497387
5578,24605,1.133236679
5579,24605,1.950305302
5580,28329,2.830039133
5581,28288,3.080577719
5582,26358,2.452310783
5583,30480,0.419043984
5584,30000,2.93759152
5585,31799,1.685401122
5586,31714,2.328641556
5587,31764,2.397623915
5588,33473,1.851484475
5589,12353,3.202617319
5590,14281,2.004493726
5591,14239,1.835943607
5592,14154,3.257060797
5593,18184,2.700126358
5594,14151,1.713962163
5595,14067,2.055753556
5596,18053,1.100666993
5597,21876,1.818559036
5598,15905,2.304060867
5599,19896,3.604378794
5600,15820,2.908593801
5601,19678,1.908896896
5602,17576,3.176930715
5603,19381,3.682461278
5604,19336,3.042020775
5605,21476,1.87458508
5606,21346,1.176327314
5607,21217,1.501263925
5608,25299,3.097680728
5609,21092,1.556745098
5610,22974,2.490256202
5611,27056,2.268564718
5612,22848,2.4978492
5613,24988,2.54530015
5614,24901,2.813958905
5615,24814,3.703852025
5616,24645,3.029230671
5617,24605,2.01816962
5618,30215,2.445632377
5619,30086,1.973174696
5620,29961,2.352690912
5621,31719,1.848664176
5622,33685,2.688108973
5623,33512,3.08982008
5624,35320,3.41204604
5625,14154,3.072865851
5626,14410,2.142986505
5627,18318,2.642345806
5628,16342,2.66675843
5629,14367,1.172193958
5630,14324,1.401450837
5631,14195,2.484328699
5632,14157,3.587369943
5633,14154,3.08498529
5634,16254,1.266272816
5635,16080,2.642394826
5636,14193,3.406989372
5637,15868,3.305820102
5638,14068,2.903474482
5639,17966,1.161957697
5640,17923,2.122432849
5641,17880,2.619230563
5642,15906,1.964864363
5643,15821,1.933154818
5644,19548,3.231299806
5645,17662,2.362858569
5646,17577,2.512345153
5647,21434,2.252540795
5648,21177,2.583739011
5649,21138,3.57006438
5650,23277,2.845872488
5651,23145,2.927702201
5652,23102,1.355496484
5653,22934,3.180418405
5654,22848,3.327375056
5655,24687,2.215894586
5656,26359,2.890480253
5657,30390,1.571217216
5658,30302,2.198406888
5659,30001,3.076073874
5660,29962,3.583830959
5661,29963,1.465179621
5662,31972,1.311605888
5663,33599,3.196865485
5664,33474,2.319140456
5665,14155,1.77165446
5666,16340,3.185305377
5667,14282,1.197379901
5668,12355,1.880215342
5669,16211,1.124202498
5670,16123,2.806412031
5671,14152,2.116127223
5672,14069,1.724955864
5673,21921,3.35261221
5674,15993,2.896284843
5675,15823,2.851518791
5676,19809,0.791238446
5677,23632,3.393412997
5678,21652,1.949801595
5679,21305,3.243541338
5680,21218,2.886515664
5681,21178,3.58605882
5682,23016,1.690027482
5683,22975,2.953530254
5684,24772,2.119156992
5685,24647,2.442129547
5686,28723,1.140693703
5687,26571,2.901991747
5688,26444,2.792648849
5689,32192,1.878722954
5690,32059,2.434515392
5691,31886,1.921762458
5692,31800,2.202301787
5693,31715,1.664663054
5694,14366,2.456304938
5695,14325,3.336337783
5696,14241,2.749610923
5697,12357,3.737665709
5698,12312,3.475851719
5699,18229,2.677785473
5700,14236,1.976650838
5701,14194,2.767023886
5702,18097,1.696399266
5703,14153,1.763740268
5704,19940,2.734173501
5705,15907,2.519940582
5706,15823,2.328554067
5707,19721,2.172099817
5708,19636,2.987380013
5709,17618,2.584355806
5710,17578,2.417877226
5711,19292,2.713251868
5712,23409,2.854456447
5713,22890,2.679091483
5714,26966,3.347277931
5715,24647,1.623095121
5716,28633,1.857594447
5717,26658,2.760700066
5718,26485,3.025513444
5719,26360,1.978300986
5720,30129,2.853602277
5721,30043,3.650307056
5722,30008,3.307740987
5723,32102,2.379343764
5724,34039,2.506856622
5725,33772,1.965698533
5726,33514,2.066878722
5727,33520,2.396508411
5728,18319,2.717658796
5729,14368,0.724302213
5730,16385,2.71217015
5731,14283,0.95398757
5732,14242,2.221157344
5733,16298,2.45468352
5734,14201,2.793117228
5735,14202,3.234691817
5736,14154,2.892575986
5737,18009,3.08802274
5738,17881,2.629881215
5739,15949,2.729963127
5740,17669,3.171565847
5741,15869,3.228959278
5742,19679,0.481567863
5743,19549,3.183079939
5744,17578,3.099124384
5745,21565,2.036769289
5746,21347,2.201020067
5747,21179,1.843691858
5748,23103,1.788640175
5749,22938,2.344126848
5750,22891,2.409234212
5751,24860,2.759447705
5752,24688,2.130890507
5753,28546,2.964243201
5754,28290,3.065033618
5755,26406,2.966073714
5756,30525,2.333356919
5757,30002,3.1165769
5758,31761,3.10499092
5759,33904,2.732642007
5760,33859,1.356344631
5761,33565,2.788684674
5762,16212,1.835489636
5763,18273,2.328299326
5764,14326,1.017738224
5765,16429,2.824062044
5766,12398,3.068987662
5767,16255,0.719067205
5768,16212,2.667747774
5769,16124,2.854679774
5770,14195,2.150985992
5771,14111,3.134726264
5772,14068,3.44877268
5773,17967,0.94734203
5774,17924,2.22275586
5775,15864,2.364724901
5776,15825,2.391230033
5777,17625,2.125077735
5778,17619,2.104783393
5779,21697,2.84312634
5780,17579,2.676052522
5781,21477,1.508681065
5782,21390,1.954976838
5783,21261,3.486363002
5784,21219,3.269936229
5785,19335,2.854419471
5786,23321,2.110149732
5787,23146,1.245915358
5788,23017,1.520840154
5789,22931,2.536907142
5790,25032,3.340681313
5791,24989,3.654166048
5792,24902,1.813501428
5793,24729,2.824309316
5794,24649,2.460393084
5795,30216,2.112513662
5796,31928,2.117456509
5797,31801,1.682008891
5798,33686,1.714364602
5799,33600,1.591727275
5800,33515,0.558477304
5801,35706,3.386592893
5802,16299,2.611982744
5803,14326,1.351638974
5804,14284,2.239176358
5805,12399,2.000677218
5806,18319,3.524394303
5807,14237,2.406537685
5808,18140,2.419231823
5809,14111,2.20068079
5810,15992,3.134920858
5811,20031,3.626536545
5812,15950,1.844764858
5813,15865,1.96854548
5814,19853,2.615975675
5815,19592,1.640432067
5816,17660,3.796484697
5817,19381,3.673243885
5818,21136,3.49710587
5819,23233,2.994473302
5820,22891,2.198826157
5821,24689,1.050631247
5822,24649,2.044085606
5823,28813,2.118847449
5824,28417,2.630291292
5825,28331,3.260161296
5826,26406,2.317512534
5827,30435,1.091344755
5828,30345,2.154070359
5829,30303,2.678357601
5830,30130,1.982188283
5831,30044,3.104423938
5832,30004,2.481683685
5833,31887,2.471439455
5834,31762,1.925515253
5835,14324,2.031523083
5836,18273,2.931591393
5837,14367,1.393848309
5838,16341,1.359741005
5839,14240,2.850189194
5840,14200,3.077935608
5841,16125,3.051861855
5842,14151,3.43618656
5843,14068,3.015045486
5844,14112,2.274667835
5845,15866,2.132213041
5846,19765,2.489232541
5847,19635,2.876858882
5848,17620,2.305175021
5849,19426,3.463778312
5850,17537,4.188834374
5851,19337,1.190875236
5852,21303,3.459790347
5853,21221,2.784554351
5854,23454,2.222161278
5855,21136,3.416184373
5856,22932,2.809608518
5857,22893,1.009589475
5858,27056,2.258381423
5859,24816,2.005927626
5860,24650,1.564789476
5861,26402,2.465651976
5862,26407,2.973837173
5863,14367,1.762972844
5864,14283,1.721056021
5865,14282,2.08636812
5866,12356,2.64641915
5867,16299,2.428218756
5868,12355,2.436200692
5869,20164,2.84329464
5870,14238,2.027506931
5871,14153,2.415548211
5872,14113,2.949954806
5873,14113,1.934164156
5874,18098,2.156724518
5875,17925,3.367170549
5876,15951,2.125795627
5877,15867,1.213417365
5878,19723,1.780726753
5879,17621,1.754923447
5880,21608,2.513920241
5881,19417,3.563387596
5882,21222,2.967933935
5883,21138,2.875760105
5884,23060,3.198356277
5885,23018,2.856657194
5886,22894,1.333540896
5887,24730,1.39051153
5888,24690,1.722294748
5889,24650,1.582920324
5890,28678,2.206805399
5891,28460,3.01845984
5892,30005,2.851110242
5893,32282,2.163621044
5894,32016,2.373388104
5895,31802,2.517742964
5896,31764,2.71900294
5897,33728,2.189749074
5898,33601,0.826284172
5899,33517,2.032551628
5900,16342,2.928003979
5901,14285,3.169230142
5902,14247,2.74272087
5903,14248,3.360833193
5904,16256,1.999442106
5905,16213,2.063180662
5906,18229,2.209480076
5907,14198,1.643987444
5908,18011,2.753788125
5909,17968,3.229843677
5910,21921,2.489134892
5911,16038,2.645462852
5912,19941,2.122540531
5913,15912,1.454608694
5914,17793,2.938584341
5915,23632,3.120767057
5916,17706,2.305189699
5917,21566,1.818391553
5918,21479,1.946364676
5919,21391,2.344929643
5920,23364,2.639101745
5921,23147,1.818500208
5922,22978,2.059640423
5923,22894,2.711380807
5924,26966,2.345149742
5925,24903,2.245610341
5926,28634,2.232008231
5927,28547,2.183199477
5928,28374,3.222772315
5929,26488,2.53656363
5930,26448,3.222861732
5931,26406,2.405277641
5932,30217,2.817804411
5933,30090,2.619458285
5934,32192,2.197511665
5935,32103,1.556320204
5936,31808,3.54566468
5937,33643,2.894466304
5938,14326,2.995815969
5939,16385,2.27933137
5940,14283,2.558680248
5941,12442,2.319619742
5942,12402,2.617559658
5943,12358,3.518604598
5944,14281,3.229132083
5945,14240,2.887249697
5946,14155,2.070334131
5947,15953,2.402594783
5948,15869,1.7999329
5949,19636,3.092956802
5950,17622,2.471853004
5951,21305,3.769276466
5952,21263,2.427170145
5953,25344,3.302079879
5954,21222,2.336117903
5955,23277,1.957005683
5956,23190,2.056999044
5957,25033,2.278755896
5958,24946,2.421953824
5959,24731,1.600299339
5960,24692,2.211495384
5961,24651,2.459543773
5962,26404,2.59014157
5963,30131,3.416467892
5964,30006,2.410203686
5965,31930,1.958104605
5966,31844,1.906193466
5967,31759,1.884563233
5968,33994,2.143605749
5969,33816,2.578220679
5970,33518,2.027620573
5971,14324,3.631695193
5972,18274,2.937939529
5973,16255,2.563619167
5974,14369,1.460613671
5975,14285,1.244037083
5976,14243,2.263041912
5977,16169,1.734325117
5978,14240,1.442006882
5979,18142,1.751607743
5980,14155,1.929604728
5981,17881,2.581858999
5982,15994,1.754146505
5983,15953,1.942056084
5984,15869,2.781738466
5985,15870,2.525136197
5986,19854,1.446896143
5987,19766,2.849066284
5988,19724,1.787576887
5989,17749,2.341721503
5990,17663,2.389066635
5991,17623,2.59507252
5992,21697,3.018478297
5993,19378,2.992445809
5994,23061,1.229813102
5995,23020,2.578585485
5996,22934,3.025331848
5997,27101,2.784268336
5998,24817,1.32899037
5999,26489,3.092036571
6000,30525,1.804931889
6001,30259,2.259891683
6002,30046,2.594995686
6003,30007,2.7119936
6004,33904,1.49402896
6005,33557,2.309226059
6006,14326,3.517969665
6007,14284,1.299015175
6008,16343,2.429340062
6009,14243,2.818264558
6010,16255,1.924018402
6011,16212,0.488748779
6012,18274,2.888399572
6013,14282,3.124587035
6014,14156,2.286747885
6015,18054,2.375763403
6016,21966,1.456132635
6017,17969,2.46509998
6018,19985,2.544330753
6019,23677,3.152418157
6020,17708,1.76079872
6021,17624,2.46528561
6022,21392,2.243520313
6023,19419,2.229811996
6024,22980,3.101055432
6025,24692,2.181321947
6026,28768,2.08957282
6027,26616,2.629499002
6028,26530,2.043880546
6029,26405,2.925219345
6030,30435,2.720776902
6031,30347,2.248943617
6032,32017,3.183748488
6033,31760,2.279810677
6034,33729,2.101527489
6035,33519,2.361292331
6036,35706,2.989136684
6037,18229,2.380427867
6038,14286,2.151543053
6039,14285,2.15306691
6040,12400,3.363854724
6041,14241,2.15928055
6042,14158,1.636036193
6043,14157,2.068104788
6044,18012,2.134125466
6045,16037,2.857426407
6046,15995,1.374864235
6047,15955,2.478377822
6048,17792,2.989479727
6049,17625,1.922931252
6050,21610,1.880402073
6051,21522,1.157906177
6052,21480,2.184672061
6053,19505,3.216846198
6054,19382,2.325692264
6055,19380,3.034969955
6056,23454,3.098987453
6057,23148,1.424345958
6058,23021,2.397892909
6059,22936,3.170787367
6060,27011,2.763622032
6061,24859,3.239115027
6062,24732,2.964932464
6063,24693,2.029975288
6064,26658,3.054868161
6065,26406,3.022971121
6066,30174,2.552888005
6067,30133,3.830679901
6068,30053,3.260632262
6069,30008,2.106944182
6070,31931,2.495298496
6071,31845,1.742127672
6072,31809,2.504197531
6073,33644,1.969255817
6074,33521,3.654525337
6075,14283,1.954762578
6076,14369,1.792937618
6077,16343,2.450074039
6078,14370,2.986424497
6079,12402,3.181343865
6080,14246,2.091944114
6081,20164,2.290053695
6082,16170,1.999451541
6083,14284,3.076851796
6084,18186,2.687163668
6085,14242,3.312924087
6086,14159,2.241071282
6087,14159,3.056085431
6088,15959,3.205819095
6089,15911,3.017744247
6090,19898,1.605868252
6091,17750,1.609221112
6092,17710,2.560660153
6093,19471,2.425715962
6094,19471,3.060196452
6095,19421,2.534457174
6096,19381,2.965191451
6097,23366,2.451682362
6098,23191,1.655983474
6099,23062,2.068974442
6100,22984,3.356296278
6101,25077,3.388574853
6102,24947,1.478262899
6103,24818,2.887658138
6104,24694,2.265295533
6105,28678,2.19175532
6106,28590,3.077011621
6107,26490,3.085313698
6108,30048,2.597405277
6109,32237,1.414903131
6110,32059,1.526761718
6111,31761,2.525034226
6112,33559,1.662793976
6113,33565,2.393248275
6114,18187,3.241559876
6115,16256,2.348692015
6116,14286,2.054033555
6117,12401,2.608466737
6118,14247,3.115849243
6119,16213,1.786031771
6120,14198,2.396809135
6121,17925,2.568093189
6122,20030,3.170376767
6123,15996,1.319410207
6124,15911,0.342732199
6125,19810,2.162816794
6126,19767,2.048588751
6127,19725,3.040828801
6128,17670,1.902737213
6129,21742,1.819804682
6130,17666,2.138241045
6131,21393,2.315177387
6132,19462,3.105982363
6133,21182,2.59720346
6134,21182,2.618779455
6135,23233,3.465551893
6136,22977,3.636576007
6137,22937,1.634419594
6138,24989,2.715192621
6139,24733,2.119627111
6140,26572,2.793776342
6141,26531,3.086976441
6142,26451,2.688871067
6143,30216,3.345713447
6144,32147,2.207541266
6145,31847,2.643414825
6146,33817,2.189702431
6147,33565,0.683894657
6148,14284,1.404005273
6149,14289,2.487875161
6150,14288,1.8732076
6151,16299,0.442228331
6152,14248,2.269682186
6153,16256,1.195485425
6154,14240,2.794003957
6155,18098,2.643257394
6156,18056,1.871277212
6157,17968,2.552980691
6158,17883,3.218362097
6159,15914,2.608683975
6160,19638,3.733974876
6161,17752,3.241089099
6162,19422,2.208811488
6163,23499,2.454218948
6164,23149,2.968271073
6165,23063,2.488990167
6166,22939,1.098192006
6167,22939,0.871147986
6168,24861,1.076661756
6169,24775,1.819339928
6170,24695,1.543024069
6171,26492,2.869806968
6172,26452,2.622430254
6173,30570,0.520053923
6174,30089,3.679613366
6175,30049,2.76144674
6176,31973,2.434063654
6177,31808,2.745514332
6178,34039,1.266598407
6179,33859,1.741594166
6180,33731,2.126156185
6181,33645,1.232430189
6182,33560,1.763731021
6183,18186,2.178453964
6184,14327,2.084633285
