BinNo,Dsno,Distance,l,a,b,lx,ax,bx
342,20728,3.30676018988753,57.02428298,-53.48749104,32.13289897,55,-55,30,
343,20773,3.76086184194679,57.15875479,-51.86874984,27.55221864,55,-50,30,
344,22660,2.85765428378296,57.63841359,-46.31693826,14.0754616,60,-45,15,
345,23007,3.71356435634235,61.94082025,-7.157888225,-47.68325759,60,-5,-50,
346,23007,2.99019583658098,62.35629518,-4.07691452,-51.59281429,60,-5,-50,
347,20689,2.47647328303376,56.81208008,-60.48599238,58.38349231,55,-60,60,
348,20688,2.49329665878415,56.8869312,-59.51166636,53.44515302,55,-60,55,
349,20686,3.63273425824007,56.99435407,-58.1315582,47.3933732,55,-60,45,
350,22963,2.62141968207178,61.82054599,-10.76080267,-43.27412841,60,-10,-45,
351,20731,4.02053771070134,57.42057006,-57.07103873,42.54717252,55,-55,45,
352,22833,2.44641497025795,60.560337,-27.27595174,-20.70072272,60,-25,-20,
353,22919,2.87569125884375,61.96285159,-15.18455466,-37.90649733,60,-15,-40,
354,22875,3.11375316974418,62.17339364,-19.1997983,-32.91877533,60,-20,-35,
355,22746,2.29881117637536,60.57313532,-37.11637424,-5.690658241,60,-35,-5,
356,22832,2.07503812321098,61.79138339,-25.53763193,-24.10128944,60,-25,-25,
357,22831,3.71780764524573,62.40817671,-23.13419665,-27.86890721,60,-25,-30,
358,22788,2.42238319189119,62.06702405,-29.32221665,-18.93418499,60,-30,-20,
359,22745,1.84437078708366,61.82342547,-34.9307576,-10.26838153,60,-35,-10,
360,22744,3.32222853066264,62.06980207,-32.54087053,-14.15987855,60,-35,-15,
361,22489,2.16497849228701,60.02272763,-62.87890516,59.56690416,60,-65,60,
362,22701,2.68646780192262,62.15964467,-38.40281827,-4.954671516,60,-40,-5,
363,22532,2.99800276472396,60.45812218,-61.60123652,52.49282696,60,-60,50,
364,22658,2.42485493585755,61.98902496,-43.71951254,4.467033741,60,-45,5,
365,22702,2.58058873866374,62.21654728,-41.32077664,-0.043651585,60,-40,0,
366,22489,2.0721399598973,60.63531416,-63.66200531,61.44910667,60,-65,60,
367,22615,2.94003556546088,61.90564775,-48.33307286,13.50545335,60,-50,15,
368,22659,2.6216181967635,62.10339214,-46.15040988,8.939254704,60,-45,10,
369,22573,2.96380126872083,61.71084284,-54.46089884,27.64065588,60,-55,30,
370,22572,3.54182264008929,61.8628242,-52.67518023,23.08437826,60,-55,25,
371,22616,2.62913039146674,62.02951055,-50.75353868,18.50815785,60,-50,20,
372,22530,2.45664450995739,61.64283676,-59.373585,41.71574878,60,-60,40,
373,22529,3.36528909967468,61.7615749,-57.90697683,36.95991801,60,-60,35,
374,22574,3.40783035705206,61.88345348,-56.42436232,32.54294837,60,-55,35,
375,24807,2.92477977070796,66.75286547,-10.08454442,-47.66020266,65,-10,-50,
376,22489,2.77000634151713,61.58024629,-64.44697338,62.20678915,60,-65,60,
377,22489,2.21385142157904,61.62674405,-63.8403497,59.04603297,60,-65,60,
378,22533,3.8134621934873,61.73404204,-62.45501113,52.65297796,60,-60,55,
379,22532,3.40989635788206,62.14757362,-61.44883974,47.78275303,60,-60,50,
380,24764,3.13200952351891,66.88252755,-14.43205408,-42.43782918,65,-15,-40,
381,24720,1.93909085875637,66.44956752,-20.80481699,-33.99446682,65,-20,-35,
382,24719,3.56730387776793,67.07777919,-18.38875311,-37.58911343,65,-20,-40,
383,24676,2.17571974760359,66.64624024,-24.97206816,-28.5777239,65,-25,-30,
384,24632,2.70326136945755,66.9024144,-28.73100287,-23.55844259,65,-30,-25,
385,24589,1.68017392837912,66.60791692,-34.63108132,-14.68143036,65,-35,-15,
386,24633,2.91547670947302,66.89160295,-31.94120101,-18.92595095,65,-30,-20,
387,24546,1.52406580594064,66.37460142,-40.23661946,-5.614213927,65,-40,-5,
388,24545,2.73168736904557,66.92122948,-38.1191414,-9.516922269,65,-40,-10,
389,24502,2.30377217730474,66.72339793,-43.5164204,-0.369130587,65,-45,0,
390,24459,2.42046640616096,66.58580606,-48.52393089,8.920603527,65,-50,10,
391,24503,2.25975402315557,66.7952289,-46.26794821,4.47469173,65,-45,5,
392,24416,2.9770985063296,66.50773568,-53.08143838,18.29442973,65,-55,20,
393,24373,2.76403438116467,66.34814243,-58.79618416,32.09122583,65,-60,30,
394,24460,2.55544918133731,66.98746977,-51.40934137,14.22925923,65,-50,15,
395,24418,3.61381923735258,66.79001422,-57.4629335,28.05333692,65,-55,30,
396,24417,2.49399895330155,66.94206293,-55.6844112,23.59287397,65,-55,25,
397,24415,3.59274781004479,67.20484523,-52.68049697,16.63291152,65,-55,15,
398,24331,2.72881418637771,66.58698542,-63.9296335,46.94479297,65,-65,45,
399,24330,3.80073461970252,66.6935331,-62.60267953,42.41461878,65,-65,40,
400,24375,3.12910526725651,66.81570717,-61.10192077,37.70211448,65,-60,40,
401,26608,2.93997500478553,71.33846469,-16.62594666,-42.94859493,70,-15,-45,
402,24290,2.4199662054464,66.55154252,-68.57669726,66.19296335,65,-70,65,
403,24334,3.27736414911514,66.68152368,-66.88959457,57.91600714,65,-65,60,
404,26564,1.8843038446549,71.26181913,-20.0009532,-38.60056706,70,-20,-40,
405,24332,2.93863049227659,67.18680664,-64.62390281,48.07335089,65,-65,50,
406,26520,2.37386488064207,71.44185268,-24.12516917,-33.32938145,70,-25,-35,
407,26477,1.94596857038643,71.34224562,-30.90427245,-23.91950858,70,-30,-25,
408,26476,3.13361264277789,71.67975323,-27.85854496,-28.44689743,70,-30,-30,
409,26433,1.75977138495969,71.33418729,-34.0430814,-19.36671776,70,-35,-20,
410,26390,1.25679072338198,71.07869848,-39.67565053,-10.55743155,70,-40,-10,
411,26389,3.02057516751114,71.62622383,-37.54121966,-14.34146402,70,-40,-15,
412,26346,2.21127830458676,71.3765911,-43.26961859,-4.977003051,70,-45,-5,
413,26303,2.22554338966154,71.21169457,-48.38254425,4.067971811,70,-50,5,
414,28365,1.74416477233038,73.6620761,-24.95784819,-33.88183471,75,-25,-35,
415,26347,2.2640615958447,71.72068839,-46.46249607,0.162208568,70,-45,0,
416,26260,2.47697368263426,71.39420789,-53.47543445,13.63351441,70,-55,15,
417,26304,2.21608479146679,71.58706954,-51.35705344,9.257943372,70,-50,10,
418,26217,2.95874425781877,71.32209672,-57.96057521,23.31270205,70,-60,25,
419,26261,2.33410260240138,71.50724799,-55.84606702,18.43143089,70,-55,20,
420,26174,2.96086849126305,71.18059515,-63.45147773,37.23047441,70,-65,35,
421,26218,3.28003530564366,71.32309436,-61.74037633,32.44522865,70,-60,30,
422,26133,2.17887098811485,71.02486359,-69.38731248,56.82256616,70,-70,55,
423,26132,2.95973085943693,71.1215492,-68.16074535,52.02960008,70,-70,50,
424,26176,2.79074801830195,71.23814846,-66.6998655,46.83458992,70,-65,45,
425,28235,1.99796693187199,73.52792432,-41.35043755,-9.965598303,75,-40,-10,
426,26136,2.65146863877417,71.1256041,-72.23020607,69.11147187,70,-70,70,
427,26176,2.9337865897547,71.64866342,-65.60130851,42.64894901,70,-65,45,
428,26091,2.77292107301558,71.41620873,-72.61784213,70.09363756,70,-75,70,
429,26135,2.66622807698917,71.52201456,-71.24190247,63.19724597,70,-70,65,
430,28365,1.69667864691592,75.82719464,-26.08760251,-33.99422257,75,-25,-35,
431,26091,2.76325355670032,71.71843027,-72.84828501,70.22954352,70,-75,70,
432,28148,1.41750607181761,73.66556686,-49.93267073,4.52663077,75,-50,5,
433,28321,1.62347107008236,76.03045411,-30.04423856,-28.74625936,75,-30,-30,
434,28365,3.0609570544088,76.37244882,-27.0177774,-33.15218597,75,-25,-35,
435,28277,2.1884086712645,76.28665907,-33.61857265,-23.89306756,75,-35,-25,
436,28234,1.0989040683649,75.98440562,-39.52967235,-14.86836555,75,-40,-15,
437,28278,2.54965187054879,76.2521966,-36.96589227,-18.96656112,75,-35,-20,
438,27977,1.66123035254078,73.60729492,-69.0948495,50.02759378,75,-70,50,
439,28190,2.32103826305613,76.26196156,-43.13702322,-9.430799546,75,-45,-10,
440,28147,2.09571852363705,76.07442525,-48.31254952,-0.6246258,75,-50,0,
441,28191,1.62771143638905,76.30299364,-45.96167817,-4.836209916,75,-45,-5,
442,28104,2.20925841449624,75.91490714,-53.40402381,8.776632652,75,-55,10,
443,28148,2.12539195945874,76.40317482,-51.59411607,4.91523349,75,-50,5,
444,28061,2.33534587007014,76.09848471,-58.430992,18.66381679,75,-60,20,
445,28105,2.10183223721053,76.29654672,-56.21817134,13.88074849,75,-55,15,
446,28018,2.69049491997356,75.90771512,-64.30980413,32.43689266,75,-65,30,
447,28063,3.53890122688262,76.06641828,-62.44464216,27.67399513,75,-60,30,
448,28062,2.1402245298267,76.22086492,-60.65801008,23.36994705,75,-60,25,
449,27976,1.99001849322342,75.80540045,-69.37961363,46.71073799,75,-70,45,
450,27975,3.13700478185389,75.92311111,-67.93373231,42.1723726,75,-70,40,
451,28020,3.00475287700116,76.05403957,-66.34667363,37.52937041,75,-65,40,
452,27934,2.5527283387852,75.7766855,-73.71248495,62.06288308,75,-75,60,
453,27978,3.1513077369997,75.87811848,-72.41994878,56.81755228,75,-70,55,
454,27977,2.36961327588768,75.98451172,-71.0798158,51.86542263,75,-70,50,
455,27937,2.25127515472587,76.18430805,-76.57876755,73.91688076,75,-75,75,
456,27937,2.67584304392039,76.48730457,-76.71922939,73.58850738,75,-75,75,
457,30122,1.14317449791667,80.56337226,-35.68023627,-24.27423265,80,-35,-25,
458,30121,2.75260468361187,81.15140786,-33.213406,-28.25095044,80,-35,-30,
459,30078,1.33893239936987,80.83436436,-39.10562937,-19.45531912,80,-40,-20,
460,30122,2.45478355496023,81.10679215,-36.54578917,-23.4470965,80,-35,-25,
461,30035,0.790863213864993,80.56884233,-44.76158984,-10.49501881,80,-45,-10,
462,30034,2.66501864487938,81.09282938,-42.7220959,-14.15194267,80,-45,-15,
463,29991,1.99154713563462,80.85851544,-48.2066252,-5.114096711,80,-50,-5,
464,30035,1.58156869955617,81.09381928,-45.83379973,-9.219169068,80,-45,-10,
465,29948,1.98703308721687,80.67527802,-53.38504983,4.059661745,80,-55,5,
466,29992,1.94890212486913,81.1659958,-51.53292732,0.298005232,80,-50,0,
467,29905,2.08405465431784,80.82453642,-58.56310812,13.73557712,80,-60,15,
468,29949,1.87361555375036,81.01291803,-56.50243375,9.523423527,80,-55,10,
469,29862,2.89973469268951,80.74411496,-62.97747164,23.05986257,80,-65,25,
470,29906,1.84710277358752,80.90990398,-61.0986293,18.82659595,80,-60,20,
471,29819,2.45708137817876,80.56513037,-68.71222272,37.01482164,80,-70,35,
472,29863,3.14983101699951,80.71276425,-66.96006592,32.36041186,80,-65,30,
473,29863,2.0623639978267,80.85624844,-65.28113532,28.14496717,80,-65,30,
474,29777,2.20909911158967,80.46332677,-73.7439053,51.75717765,80,-75,50,
475,29821,3.03959438560349,80.58262604,-72.2684827,46.9374383,80,-70,45,
476,29820,2.7053534677575,81.00288868,-70.92686317,42.3353964,80,-70,40,
477,29737,1.8927087955496,80.63510389,-79.43187984,73.3099618,80,-80,75,
478,29735,3.06551865565901,80.7335906,-78.15830617,67.33825005,80,-80,65,
479,29779,2.96861963610425,80.83059491,-76.91704501,62.10896967,80,-75,60,
480,29778,2.30838396471359,80.93512776,-75.59370196,57.02526309,80,-75,55,
481,29738,2.75705675847549,81.73500828,-81.15659656,78.19628366,80,-80,80,
482,31923,1.06748897626088,85.36825593,-40.92663948,-20.38112932,85,-40,-20,
483,31879,0.736072657745563,85.32408198,-44.3518596,-15.12918146,85,-45,-15,
484,31923,2.7839348762828,85.84762847,-42.30686801,-18.69226174,85,-40,-20,
485,31835,2.26453243516082,85.59492344,-47.81873917,-9.872428679,85,-50,-10,
486,31792,1.78409284416688,85.36548872,-53.31645687,-0.463775594,85,-55,0,
487,31793,1.62788499098899,85.45307455,-55.64436694,3.575386283,85,-55,5,
488,31836,1.53279979817629,85.88242078,-51.1819057,-4.582977573,85,-50,-5,
489,31749,1.7818531890844,85.48522529,-58.60352159,9.005311478,85,-60,10,
490,31793,1.54431266306534,85.70502156,-56.24979578,4.429161398,85,-55,5,
491,31706,2.62533820852166,85.37759809,-63.1748376,18.15105365,85,-65,20,
492,31750,1.67187185576848,85.55393017,-61.21773669,13.99728657,85,-60,15,
493,31663,2.86594914594776,85.57836237,-67.87905297,28.16131972,85,-70,30,
494,31707,1.87584851641829,85.74968473,-65.91205973,23.54228689,85,-65,25,
495,31620,2.78050738419159,85.41473196,-73.42847659,42.25599931,85,-75,40,
496,31665,2.95410204917896,85.55093976,-71.79527647,37.7196126,85,-70,40,
497,31664,1.98648574275618,85.69848842,-70.04950494,33.1410248,85,-70,35,
498,31580,1.71732834118733,85.19219245,-79.95484566,63.29405751,85,-80,65,
499,31578,2.44343835491356,85.33735247,-78.12632325,56.53163956,85,-80,55,
500,31622,2.60834644801645,85.44790753,-76.75134949,51.88032577,85,-75,50,
501,31621,2.16529341870337,85.57175356,-75.22868891,47.07588411,85,-75,45,
502,31538,1.48581588959248,85.17827944,-84.05018279,81.12858875,85,-85,80,
503,31538,2.13816141561466,85.21706862,-83.54354916,78.44972054,85,-85,80,
504,31581,3.0793234333923,85.31837909,-82.22993803,72.09958185,85,-80,70,
505,31580,2.18966167946474,85.41189862,-81.02948038,66.88815464,85,-80,65,
506,33679,2.43824864760244,90.52868082,-47.81500563,-14.05588525,90,-50,-15,
507,33636,1.95623404059101,90.30664021,-53.09234274,-5.306050946,90,-55,-5,
508,33593,1.93248737953494,90.10566192,-58.34503599,4.007811935,90,-60,5,
509,5005,2.52345353916863,11.73909226,45.42665845,-61.77801531,10,45,-60,
510,12691,3.28194521254795,32.04799684,78.76684368,-107.2485993,30,80,-105,
511,12602,3.18590660830501,28.3603447,72.44316331,-98.77832719,30,70,-100,
512,8781,2.41958509149991,20.1439175,57.15406366,-78.90743901,20,55,-80,
513,6849,1.50250839151449,14.34436339,44.90833447,-63.651197,15,45,-65,
514,6540,2.57527917817325,15.94731671,9.326495829,-32.70194734,15,10,-35,
515,14182,1.34895263984733,33.70546111,39.97518676,-75.37845289,35,40,-75,
516,13612,1.80316440105801,34.32377197,-26.64792362,0.280116496,35,-25,0,
517,17606,0.957643533158853,44.67408306,10.84173272,-55.31991454,45,10,-55,
518,17519,2.5697424458735,44.61502334,-2.457166848,-40.64629737,45,0,-40,
519,17387,1.25777506325572,44.61195265,-14.41806924,-26.04535829,45,-15,-25,
520,17256,1.64332483270069,44.94501628,-28.62527761,-5.898683285,45,-30,-5,
521,17085,1.75698338784928,44.6760754,-48.30351361,39.67751371,45,-50,40,
522,17129,2.81414923094987,44.82818691,-46.38918959,32.55867486,45,-45,35,
523,21207,2.14936602658542,52.89290951,0.176871679,-49.61443497,55,0,-50,
524,20901,2.29542438598644,53.22094024,-33.55042885,-5.051603907,55,-35,-5,
525,20816,2.41281744280562,53.08970595,-46.47387908,20.01204626,55,-45,20,
526,20733,2.95177952960049,52.9286363,-57.08909913,54.75891985,55,-55,55,
527,23051,1.01298124378017,60.38483364,-0.516501389,-54.21816857,60,0,-55,
528,22963,1.65393159955061,60.37355888,-8.389300433,-45.03987987,60,-10,-45,
529,22616,1.61371782367474,60.41904988,-49.8022668,18.45423676,60,-50,20,
530,22489,2.07031580607294,60.32516129,-63.34661731,61.20283139,60,-65,60,
531,24677,3.3531953000246,67.18411427,-26.21271375,-27.23671387,65,-25,-25,
532,24416,2.59019170304855,67.01874971,-54.8160947,21.61242721,65,-55,20,
533,24333,2.59896278206541,67.07212422,-66.09326636,53.8749767,65,-65,55,
534,26135,2.73597905962818,68.39882561,-69.97500473,67.21837716,70,-70,65,
535,28062,1.84449002938572,73.45159055,-59.45678211,24.1576901,75,-60,25,
536,27936,2.45906115764455,75.68487879,-74.91066677,67.63992746,75,-75,70,
537,30122,3.0199972420606,79.57505226,-33.03058435,-27.24971215,80,-35,-25,
538,29991,2.37490418374241,79.5467076,-48.69504897,-3.068213601,80,-50,-5,
539,29949,2.07793151648718,79.43825539,-56.54176144,11.27483883,80,-55,10,
540,29863,1.6423578805988,79.55814625,-65.86210655,31.32622659,80,-65,30,
541,29778,1.78412050525222,79.46814421,-74.5498403,56.64242858,80,-75,55,
542,31664,2.79362683603525,85.27344708,-71.46877421,37.36056771,85,-70,35,
543,6849,3.23629944312978,12.7378716,47.01406523,-63.85984631,15,45,-65,
544,10714,1.00778295082389,24.38800835,65.17761961,-89.21926703,25,65,-90,
545,12602,3.40406311946027,31.71507614,67.91979653,-97.92180052,30,70,-100,
546,6496,1.91172183266479,15.33876036,5.674380004,-28.24354522,15,5,-30,
547,14315,3.13296697302548,32.68521758,53.85434645,-86.77334214,35,55,-85,
548,14050,1.96984157569494,33.52782313,25.06859263,-61.30700656,35,25,-60,
549,13918,1.49641116639753,33.95836334,9.277572123,-45.79519646,35,10,-45,
550,13742,2.62756539836913,33.96124199,-7.949634145,-26.27321702,35,-10,-25,
551,17915,2.63118601887004,43.70229639,42.87066056,-85.83965395,45,45,-85,
552,13569,2.35382395686845,33.85331846,-31.79974572,10.99323915,35,-30,10,
553,13568,1.31343231387529,34.07917098,-29.29612469,5.617849421,35,-30,5,
554,17782,2.24876831942758,43.90216728,31.84185386,-75.67771427,45,30,-75,
555,17694,1.81863255773795,44.1803777,21.43941473,-65.75081882,45,20,-65,
556,17086,2.76250680310333,42.83752011,-48.31767965,45.3534442,45,-50,45,
557,17257,2.20532945007461,44.38017598,-30.57959002,-2.035527346,45,-30,0,
558,17087,1.91282972816054,44.19487744,-49.81917205,48.27431275,45,-50,50,
559,21383,2.76347453077852,52.52430372,18.9364096,-69.38640822,55,20,-70,
560,21295,2.54710049886734,52.74852673,9.076081221,-59.24835969,55,10,-60,
561,19058,2.73893641545967,47.60231307,-35.60858745,3.82420606,50,-35,5,
562,21120,2.83513937861575,52.77406143,-11.70353812,-35.42564146,55,-10,-35,
563,20988,2.91248196220515,52.88599169,-23.07306768,-20.54813491,55,-25,-20,
564,20772,2.69216602833555,52.93761729,-48.28333385,24.7823011,55,-50,25,
565,22876,0.637950099141276,60.3523142,-19.90804103,-30.52383068,60,-20,-30,
566,22702,1.2935111848298,60.33586279,-39.57646267,-1.175152544,60,-40,0,
567,22617,2.36910792691036,60.24059221,-51.88420546,23.58417602,60,-50,25,
568,24589,3.20775345792616,67.13708527,-36.0345756,-12.84310359,65,-35,-15,
569,24502,2.99029467796908,67.24701587,-45.03914236,1.972625108,65,-45,0,
570,24289,3.16795401921241,66.96032768,-67.54662745,60.41714648,65,-70,60,
571,27978,1.81812598520041,73.20158795,-70.22290476,55.14700226,75,-70,55,
572,29779,2.36323054732175,79.36157335,-75.91445657,62.08351607,80,-75,60,
573,31581,1.79863966486113,85.09598143,-81.20690099,68.66985632,85,-80,70,
574,5005,1.75813456686049,11.5061963,44.92514611,-60.90377362,10,45,-60,
575,6805,3.17845908221701,12.66285374,42.11696988,-59.60151785,15,40,-60,
576,6453,1.86564298250493,13.39018133,-0.716951588,-19.38755571,15,0,-20,
577,6497,2.41661965416167,14.40355644,2.804654873,-24.18466853,15,5,-25,
578,13743,2.6484489647867,33.58699709,-11.01892866,-21.99486568,35,-10,-20,
579,13527,2.693609455997,33.08286014,-36.22661486,23.55933257,35,-35,25,
580,13525,2.55100997780362,33.65355016,-34.14967158,16.99290399,35,-35,15,
581,17388,3.02177038324544,44.2940987,-17.18511479,-21.96419779,45,-15,-20,
582,17213,2.89334378314718,44.13332325,-33.18299405,2.921827958,45,-35,5,
583,20902,2.69375757643254,52.69139704,-35.35479467,-1.341940012,55,-35,0,
584,20773,2.30143732422977,52.77462103,-50.26375653,30.5241514,55,-50,30,
585,22789,1.36715094182526,60.27457334,-29.98304863,-16.33918775,60,-30,-15,
586,24808,2.81910075706884,66.72442015,-10.34341576,-47.20358114,65,-10,-45,
587,24720,2.81885629077487,67.01433683,-18.95732309,-36.67368539,65,-20,-35,
588,24417,2.67604802612926,66.87063876,-56.56872225,26.09592617,65,-55,25,
589,28278,1.79857759355785,73.25696285,-34.55654752,-19.99273696,75,-35,-20,
590,28191,2.24866677356423,73.29462777,-43.72759541,-5.727457473,75,-45,-5,
591,28149,2.85928510358444,73.16197863,-51.91160296,8.930905584,75,-50,10,
592,28063,2.3937562507639,73.29187297,-61.34542415,28.99889816,75,-60,30,
593,27979,2.58858296735296,73.09737759,-71.56652614,60.79169792,75,-70,60,
594,30079,3.20327021114261,79.22574218,-42.37587907,-12.99583845,80,-40,-15,
595,29905,1.77957772250472,79.24117713,-58.74080301,16.00275005,80,-60,15,
596,29864,2.51656509379644,79.12836471,-67.27061971,35.64624912,80,-65,35,
597,29781,3.04496932086841,79.25650658,-77.27564225,68.11837622,80,-75,70,
598,31836,1.7681654532417,85.12533004,-49.44500886,-6.674122542,85,-50,-5,
599,31749,3.28660043426225,84.96483068,-57.5850781,7.77095138,85,-60,10,
600,31707,2.22434476812946,85.20257844,-65.1820414,22.79239212,85,-65,25,
601,31620,2.96801423020206,85.12998732,-73.21198892,42.36542346,85,-75,40,
602,31537,2.46677271186094,84.9936975,-82.53751276,74.85479503,85,-85,75,
603,5005,3.06371845153889,10.26239198,42.80318641,-57.8806767,10,45,-60,
